run_name,arc_features,arc_skip,arc_num_conv,arc_latent_volume,arc_num_params,arc_encoder_blocks,swaps,train_loss,valid_loss,test_loss,valid_F1,train_F1,test_F1,train_Accuracy,valid_Accuracy,test_Accuracy,train_Accuracy_seq,valid_Accuracy_seq,test_Accuracy_seq
n4-3-n8-0-skip0-0.125,"[4, 4, 4, 4]",0,2,64.0,860,3,0.125,,,0.1510261371731758,,,0.30604224561954585,,,0.30604224561954585,,,0.0
n4-3-n8-0-skip0-0.09375,"[4, 4, 4, 4]",0,2,64.0,860,3,0.09375,,,0.15103550255298615,,,0.30612405234984785,,,0.30612405234984785,,,0.0
n4-3-n8-0-skip0-0.0625,"[4, 4, 4, 4]",0,2,64.0,860,3,0.0625,,,0.15099840238690376,,,0.31243205082966496,,,0.31243205082966496,,,0.0
n4-3-n8-0-skip0-0.03125,"[4, 4, 4, 4]",0,2,64.0,860,3,0.03125,,,0.1507716402411461,,,0.3121730369434777,,,0.3121730369434777,,,0.0
n4-3-n8-0-skip0-0.0,"[4, 4, 4, 4]",0,2,64.0,860,3,0.0,,,0.15061673894524574,,,0.3179786594035428,,,0.3179786594035428,,,0.0
n4-3-n8-0-skip0,"[4, 4, 4, 4]",0,2,64.0,860,3,1.0,0.15414788176616032,0.14717457816004753,,0.3225461609403721,0.3386793029544274,,0.3386793029544274,0.3225461609403721,,0.0,0.0,
n4-2-n8-1-skip1-1.0,"[4, 4, 4, 8]",1,2,128.0,1268,3,1.0,,,0.26209039241075516,,,0.25194552790390806,,,0.25194552790390806,,,0.0
n4-2-n8-1-skip1-0.96875,"[4, 4, 4, 8]",1,2,128.0,1268,3,0.96875,,,0.25479479134082794,,,0.27231366019374226,,,0.27231366019374226,,,0.0
n4-2-n8-1-skip1-0.9375,"[4, 4, 4, 8]",1,2,128.0,1268,3,0.9375,,,0.25166453421115875,,,0.28348187361524496,,,0.28348187361524496,,,0.0
n4-2-n8-1-skip1-0.90625,"[4, 4, 4, 8]",1,2,128.0,1268,3,0.90625,,,0.24268175289034843,,,0.31001990038292776,,,0.31001990038292776,,,0.0
n4-2-n8-1-skip1-0.875,"[4, 4, 4, 8]",1,2,128.0,1268,3,0.875,,,0.23498883470892906,,,0.3319965645154965,,,0.3319965645154965,,,0.0
n4-2-n8-1-skip1-0.84375,"[4, 4, 4, 8]",1,2,128.0,1268,3,0.84375,,,0.22722233831882477,,,0.3558752446752253,,,0.3558752446752253,,,0.0
n4-2-n8-1-skip1-0.8125,"[4, 4, 4, 8]",1,2,128.0,1268,3,0.8125,,,0.2212783508002758,,,0.3712877864835982,,,0.3712877864835982,,,0.0
n4-2-n8-1-skip1-0.78125,"[4, 4, 4, 8]",1,2,128.0,1268,3,0.78125,,,0.21489354223012924,,,0.38975691174464977,,,0.38975691174464977,,,0.0
n4-2-n8-1-skip1-0.75,"[4, 4, 4, 8]",1,2,128.0,1268,3,0.75,,,0.20658760145306587,,,0.4153796351882201,,,0.4153796351882201,,,0.0
n4-2-n8-1-skip1-0.71875,"[4, 4, 4, 8]",1,2,128.0,1268,3,0.71875,,,0.20038841292262077,,,0.4322039494854095,,,0.4322039494854095,,,0.0
n4-2-n8-1-skip1-0.6875,"[4, 4, 4, 8]",1,2,128.0,1268,3,0.6875,,,0.19290166348218918,,,0.4567806922225045,,,0.4567806922225045,,,0.0
n4-2-n8-1-skip1-0.65625,"[4, 4, 4, 8]",1,2,128.0,1268,3,0.65625,,,0.18571775034070015,,,0.47402480032085575,,,0.47402480032085575,,,0.0
n4-2-n8-1-skip1-0.625,"[4, 4, 4, 8]",1,2,128.0,1268,3,0.625,,,0.17948871850967407,,,0.4952948656346814,,,0.4952948656346814,,,0.0
n4-2-n8-1-skip1-0.59375,"[4, 4, 4, 8]",1,2,128.0,1268,3,0.59375,,,0.1722848303616047,,,0.5153304598438206,,,0.5153304598438206,,,0.0
n4-2-n8-1-skip1-0.5625,"[4, 4, 4, 8]",1,2,128.0,1268,3,0.5625,,,0.16637250036001205,,,0.5335861130999222,,,0.5335861130999222,,,0.0
n4-2-n8-1-skip1-0.53125,"[4, 4, 4, 8]",1,2,128.0,1268,3,0.53125,,,0.15863825753331184,,,0.5553286376633281,,,0.5553286376633281,,,0.0
n4-2-n8-1-skip1-0.5,"[4, 4, 4, 8]",1,2,128.0,1268,3,0.5,,,0.15179678052663803,,,0.5756693549171095,,,0.5756693549171095,,,0.0
n4-2-n8-1-skip1-0.46875,"[4, 4, 4, 8]",1,2,128.0,1268,3,0.46875,,,0.144594494253397,,,0.5950683694556975,,,0.5950683694556975,,,0.0
n4-2-n8-1-skip1-0.4375,"[4, 4, 4, 8]",1,2,128.0,1268,3,0.4375,,,0.1387517750263214,,,0.6129760434795939,,,0.6129760434795939,,,0.0
n4-2-n8-1-skip1-0.40625,"[4, 4, 4, 8]",1,2,128.0,1268,3,0.40625,,,0.13140840083360672,,,0.6364730495444728,,,0.6364730495444728,,,0.0
n4-2-n8-1-skip1-0.375,"[4, 4, 4, 8]",1,2,128.0,1268,3,0.375,,,0.12523112073540688,,,0.655661488650632,,,0.655661488650632,,,0.0
n4-2-n8-1-skip1-0.34375,"[4, 4, 4, 8]",1,2,128.0,1268,3,0.34375,,,0.1168159730732441,,,0.6802092524186956,,,0.6802092524186956,,,0.0
n4-2-n8-1-skip1-0.3125,"[4, 4, 4, 8]",1,2,128.0,1268,3,0.3125,,,0.11061917990446091,,,0.6962826715657859,,,0.6962826715657859,,,0.0
n4-2-n8-1-skip1-0.28125,"[4, 4, 4, 8]",1,2,128.0,1268,3,0.28125,,,0.10219557769596577,,,0.7224750193909788,,,0.7224750193909788,,,0.0
n4-2-n8-1-skip1-0.25,"[4, 4, 4, 8]",1,2,128.0,1268,3,0.25,,,0.09623494185507298,,,0.7391338415799867,,,0.7391338415799867,,,0.0
n4-2-n8-1-skip1-0.21875,"[4, 4, 4, 8]",1,2,128.0,1268,3,0.21875,,,0.08963913656771183,,,0.7595435028952395,,,0.7595435028952395,,,0.0
n4-2-n8-1-skip1-0.1875,"[4, 4, 4, 8]",1,2,128.0,1268,3,0.1875,,,0.08257189206779003,,,0.7810802632432878,,,0.7810802632432878,,,0.0
n4-2-n8-1-skip1-0.15625,"[4, 4, 4, 8]",1,2,128.0,1268,3,0.15625,,,0.07666997984051704,,,0.7969917210792556,,,0.7969917210792556,,,0.0
n4-2-n8-1-skip1-0.125,"[4, 4, 4, 8]",1,2,128.0,1268,3,0.125,,,0.06964519806206226,,,0.8177210228258048,,,0.8177210228258048,,,0.0
n4-2-n8-1-skip1-0.09375,"[4, 4, 4, 8]",1,2,128.0,1268,3,0.09375,,,0.062177663668990135,,,0.8401163483852268,,,0.8401163483852268,,,0.0
n4-2-n8-1-skip1-0.0625,"[4, 4, 4, 8]",1,2,128.0,1268,3,0.0625,,,0.05466796085238457,,,0.861851463515221,,,0.861851463515221,,,0.0
n4-2-n8-1-skip1-0.03125,"[4, 4, 4, 8]",1,2,128.0,1268,3,0.03125,,,0.048303717747330666,,,0.8797032953074262,,,0.8797032953074262,,,0.0
n4-2-n8-1-skip1-0.0,"[4, 4, 4, 8]",1,2,128.0,1268,3,0.0,,,0.041155269369482994,,,0.9014397966325014,,,0.9014397966325014,,,0.0
n4-2-n8-1-skip1,"[4, 4, 4, 8]",1,2,128.0,1268,3,1.0,0.040607110535105066,0.039206065237522125,,0.9032123060564733,0.7946935028081816,,0.7946935028081816,0.9032123060564733,,0.0,0.0,
n4-2-n8-1-skip0-1.0,"[4, 4, 4, 8]",0,2,128.0,1124,3,1.0,,,0.1531866155564785,,,0.25866305339446305,,,0.25866305339446305,,,0.0
n4-2-n8-1-skip0-0.96875,"[4, 4, 4, 8]",0,2,128.0,1124,3,0.96875,,,0.15313991904258728,,,0.2668278114043143,,,0.2668278114043143,,,0.0
n4-2-n8-1-skip0-0.9375,"[4, 4, 4, 8]",0,2,128.0,1124,3,0.9375,,,0.15291860327124596,,,0.2670075087214996,,,0.2670075087214996,,,0.0
n4-2-n8-1-skip0-0.90625,"[4, 4, 4, 8]",0,2,128.0,1124,3,0.90625,,,0.1527058519423008,,,0.26421204223000905,,,0.26421204223000905,,,0.0
n4-2-n8-1-skip0-0.875,"[4, 4, 4, 8]",0,2,128.0,1124,3,0.875,,,0.15295565128326416,,,0.26595398867588116,,,0.26595398867588116,,,0.0
n4-2-n8-1-skip0-0.84375,"[4, 4, 4, 8]",0,2,128.0,1124,3,0.84375,,,0.15269646048545837,,,0.2729569470461407,,,0.2729569470461407,,,0.0
n4-2-n8-1-skip0-0.8125,"[4, 4, 4, 8]",0,2,128.0,1124,3,0.8125,,,0.15253348648548126,,,0.27242362235776246,,,0.27242362235776246,,,0.0
n4-2-n8-1-skip0-0.78125,"[4, 4, 4, 8]",0,2,128.0,1124,3,0.78125,,,0.15196119621396065,,,0.27701747898273293,,,0.27701747898273293,,,0.0
n4-2-n8-1-skip0-0.75,"[4, 4, 4, 8]",0,2,128.0,1124,3,0.75,,,0.15176181495189667,,,0.2745579521969027,,,0.2745579521969027,,,0.0
n4-2-n8-1-skip0-0.71875,"[4, 4, 4, 8]",0,2,128.0,1124,3,0.71875,,,0.151704840362072,,,0.27932987924209374,,,0.27932987924209374,,,0.0
n4-2-n8-1-skip0-0.6875,"[4, 4, 4, 8]",0,2,128.0,1124,3,0.6875,,,0.15116509422659874,,,0.2815164722328431,,,0.2815164722328431,,,0.0
n4-2-n8-1-skip0-0.65625,"[4, 4, 4, 8]",0,2,128.0,1124,3,0.65625,,,0.15128843113780022,,,0.28716839981100406,,,0.28716839981100406,,,0.0
n4-2-n8-1-skip0-0.625,"[4, 4, 4, 8]",0,2,128.0,1124,3,0.625,,,0.15118076279759407,,,0.2843247130090996,,,0.2843247130090996,,,0.0
n4-2-n8-1-skip0-0.59375,"[4, 4, 4, 8]",0,2,128.0,1124,3,0.59375,,,0.15101508796215057,,,0.28876667851175053,,,0.28876667851175053,,,0.0
n4-2-n8-1-skip0-0.5625,"[4, 4, 4, 8]",0,2,128.0,1124,3,0.5625,,,0.15097574517130852,,,0.2900933333985598,,,0.2900933333985598,,,0.0
n4-2-n8-1-skip0-0.53125,"[4, 4, 4, 8]",0,2,128.0,1124,3,0.53125,,,0.15076490864157677,,,0.29237122424878587,,,0.29237122424878587,,,0.0
n4-2-n8-1-skip0-0.5,"[4, 4, 4, 8]",0,2,128.0,1124,3,0.5,,,0.1505257710814476,,,0.2948741702488463,,,0.2948741702488463,,,0.0
n4-2-n8-1-skip0-0.46875,"[4, 4, 4, 8]",0,2,128.0,1124,3,0.46875,,,0.1504007764160633,,,0.2942378528220351,,,0.2942378528220351,,,0.0
n4-2-n8-1-skip0-0.4375,"[4, 4, 4, 8]",0,2,128.0,1124,3,0.4375,,,0.15016961842775345,,,0.2998359879393984,,,0.2998359879393984,,,0.0
n4-2-n8-1-skip0-0.40625,"[4, 4, 4, 8]",0,2,128.0,1124,3,0.40625,,,0.1499001793563366,,,0.30299133376578546,,,0.30299133376578546,,,0.0
n4-2-n8-1-skip0-0.375,"[4, 4, 4, 8]",0,2,128.0,1124,3,0.375,,,0.1494099348783493,,,0.30811735538182694,,,0.30811735538182694,,,0.0
n4-2-n8-1-skip0-0.34375,"[4, 4, 4, 8]",0,2,128.0,1124,3,0.34375,,,0.1494889259338379,,,0.30409067642236287,,,0.30409067642236287,,,0.0
n4-2-n8-1-skip0-0.3125,"[4, 4, 4, 8]",0,2,128.0,1124,3,0.3125,,,0.14909269288182259,,,0.3115118789693966,,,0.3115118789693966,,,0.0
n4-2-n8-1-skip0-0.28125,"[4, 4, 4, 8]",0,2,128.0,1124,3,0.28125,,,0.14891446009278297,,,0.3092919732755171,,,0.3092919732755171,,,0.0
n4-2-n8-1-skip0-0.25,"[4, 4, 4, 8]",0,2,128.0,1124,3,0.25,,,0.14852019771933556,,,0.31392640499200364,,,0.31392640499200364,,,0.0
n4-2-n8-1-skip0-0.21875,"[4, 4, 4, 8]",0,2,128.0,1124,3,0.21875,,,0.14840995520353317,,,0.3158381449253494,,,0.3158381449253494,,,0.0
n4-2-n8-1-skip0-0.1875,"[4, 4, 4, 8]",0,2,128.0,1124,3,0.1875,,,0.14838681742548943,,,0.3207375180075604,,,0.3207375180075604,,,0.0
n4-2-n8-1-skip0-0.15625,"[4, 4, 4, 8]",0,2,128.0,1124,3,0.15625,,,0.1479588970541954,,,0.32083962130656685,,,0.32083962130656685,,,0.0
n4-2-n8-1-skip0-0.125,"[4, 4, 4, 8]",0,2,128.0,1124,3,0.125,,,0.14771224930882454,,,0.3227571602603095,,,0.3227571602603095,,,0.0
n4-2-n8-1-skip0-0.09375,"[4, 4, 4, 8]",0,2,128.0,1124,3,0.09375,,,0.1476469375193119,,,0.3249414688949589,,,0.3249414688949589,,,0.0
n4-2-n8-1-skip0-0.0625,"[4, 4, 4, 8]",0,2,128.0,1124,3,0.0625,,,0.14729270339012146,,,0.327960442442518,,,0.327960442442518,,,0.0
n4-2-n8-1-skip0-0.03125,"[4, 4, 4, 8]",0,2,128.0,1124,3,0.03125,,,0.14714359119534492,,,0.3280014577882431,,,0.3280014577882431,,,0.0
n4-2-n8-1-skip0-0.0,"[4, 4, 4, 8]",0,2,128.0,1124,3,0.0,,,0.14678093418478966,,,0.3307865597547589,,,0.3307865597547589,,,0.0
n4-2-n8-1-skip0,"[4, 4, 4, 8]",0,2,128.0,1124,3,1.0,0.14715803116559983,0.14173759147524834,,0.3554304245761528,0.37177605529677066,,0.37177605529677066,0.3554304245761528,,0.0,0.0,
n4-2-n8-0-skip1-1.0,"[4, 4, 4]",1,2,128.0,716,2,1.0,,,0.23941576853394508,,,0.25770842263555044,,,0.25770842263555044,,,0.0
n4-2-n8-0-skip1-0.96875,"[4, 4, 4]",1,2,128.0,716,2,0.96875,,,0.23358658328652382,,,0.2728972279810842,,,0.2728972279810842,,,0.0
n4-2-n8-0-skip1-0.9375,"[4, 4, 4]",1,2,128.0,716,2,0.9375,,,0.2272304967045784,,,0.28902941717566816,,,0.28902941717566816,,,0.0
n4-2-n8-0-skip1-0.90625,"[4, 4, 4]",1,2,128.0,716,2,0.90625,,,0.2212359979748726,,,0.30453481571338276,,,0.30453481571338276,,,0.0
n4-2-n8-0-skip1-0.875,"[4, 4, 4]",1,2,128.0,716,2,0.875,,,0.2136157862842083,,,0.3274643464117858,,,0.3274643464117858,,,0.0
n4-2-n8-0-skip1-0.84375,"[4, 4, 4]",1,2,128.0,716,2,0.84375,,,0.21060536056756973,,,0.33590199811027766,,,0.33590199811027766,,,0.0
n4-2-n8-0-skip1-0.8125,"[4, 4, 4]",1,2,128.0,716,2,0.8125,,,0.20304817706346512,,,0.3551500358938101,,,0.3551500358938101,,,0.0
n4-2-n8-0-skip1-0.78125,"[4, 4, 4]",1,2,128.0,716,2,0.78125,,,0.1988624930381775,,,0.3666077400212579,,,0.36660774002125796,,,0.0
n4-2-n8-0-skip1-0.75,"[4, 4, 4]",1,2,128.0,716,2,0.75,,,0.19269149377942085,,,0.38480059993333643,,,0.38480059993333643,,,0.0
n4-2-n8-0-skip1-0.71875,"[4, 4, 4]",1,2,128.0,716,2,0.71875,,,0.18820956349372864,,,0.3961583789079867,,,0.3961583789079867,,,0.0
n4-2-n8-0-skip1-0.6875,"[4, 4, 4]",1,2,128.0,716,2,0.6875,,,0.18185687065124512,,,0.41210178311653695,,,0.41210178311653695,,,0.0
n4-2-n8-0-skip1-0.65625,"[4, 4, 4]",1,2,128.0,716,2,0.65625,,,0.1752297319471836,,,0.43050853800710454,,,0.43050853800710454,,,0.0
n4-2-n8-0-skip1-0.625,"[4, 4, 4]",1,2,128.0,716,2,0.625,,,0.16957959532737732,,,0.447646210382774,,,0.447646210382774,,,0.0
n4-2-n8-0-skip1-0.59375,"[4, 4, 4]",1,2,128.0,716,2,0.59375,,,0.16465827822685242,,,0.45939184929700627,,,0.45939184929700627,,,0.0
n4-2-n8-0-skip1-0.5625,"[4, 4, 4]",1,2,128.0,716,2,0.5625,,,0.158237736672163,,,0.4785534592195503,,,0.4785534592195503,,,0.0
n4-2-n8-0-skip1-0.53125,"[4, 4, 4]",1,2,128.0,716,2,0.53125,,,0.1542334444820881,,,0.4892900421729625,,,0.4892900421729625,,,0.0
n4-2-n8-0-skip1-0.5,"[4, 4, 4]",1,2,128.0,716,2,0.5,,,0.1467868536710739,,,0.5082596244115097,,,0.5082596244115097,,,0.0
n4-2-n8-0-skip1-0.46875,"[4, 4, 4]",1,2,128.0,716,2,0.46875,,,0.14051330462098122,,,0.5258102476460045,,,0.5258102476460045,,,0.0
n4-2-n8-0-skip1-0.4375,"[4, 4, 4]",1,2,128.0,716,2,0.4375,,,0.13477002456784248,,,0.541217626173223,,,0.541217626173223,,,0.0
n4-2-n8-0-skip1-0.40625,"[4, 4, 4]",1,2,128.0,716,2,0.40625,,,0.12918276339769363,,,0.5551162389054067,,,0.5551162389054067,,,0.0
n4-2-n8-0-skip1-0.375,"[4, 4, 4]",1,2,128.0,716,2,0.375,,,0.12268007732927799,,,0.5719612782272256,,,0.5719612782272256,,,0.0
n4-2-n8-0-skip1-0.34375,"[4, 4, 4]",1,2,128.0,716,2,0.34375,,,0.11754058487713337,,,0.5859313300304065,,,0.5859313300304065,,,0.0
n4-2-n8-0-skip1-0.3125,"[4, 4, 4]",1,2,128.0,716,2,0.3125,,,0.1118361372500658,,,0.6018962081732229,,,0.6018962081732229,,,0.0
n4-2-n8-0-skip1-0.28125,"[4, 4, 4]",1,2,128.0,716,2,0.28125,,,0.1061278935521841,,,0.6175374051660794,,,0.6175374051660794,,,0.0
n4-2-n8-0-skip1-0.25,"[4, 4, 4]",1,2,128.0,716,2,0.25,,,0.1009820494800806,,,0.6315113698838044,,,0.6315113698838044,,,0.0
n4-2-n8-0-skip1-0.21875,"[4, 4, 4]",1,2,128.0,716,2,0.21875,,,0.09391924925148487,,,0.6498729673641179,,,0.6498729673641179,,,0.0
n4-2-n8-0-skip1-0.1875,"[4, 4, 4]",1,2,128.0,716,2,0.1875,,,0.08719304390251637,,,0.6694935880095754,,,0.6694935880095754,,,0.0
n4-2-n8-0-skip1-0.15625,"[4, 4, 4]",1,2,128.0,716,2,0.15625,,,0.08369650691747665,,,0.6797476888274139,,,0.6797476888274139,,,0.0
n4-2-n8-0-skip1-0.125,"[4, 4, 4]",1,2,128.0,716,2,0.125,,,0.07754717953503132,,,0.6961284709552475,,,0.6961284709552475,,,0.0
n4-2-n8-0-skip1-0.09375,"[4, 4, 4]",1,2,128.0,716,2,0.09375,,,0.0709320716559887,,,0.7129651064731761,,,0.7129651064731761,,,0.0
n4-2-n8-0-skip1-0.0625,"[4, 4, 4]",1,2,128.0,716,2,0.0625,,,0.06545752286911011,,,0.7280449479718274,,,0.7280449479718274,,,0.0
n4-2-n8-0-skip1-0.03125,"[4, 4, 4]",1,2,128.0,716,2,0.03125,,,0.06033178232610226,,,0.7419273208923299,,,0.7419273208923299,,,0.0
n4-2-n8-0-skip1-0.0,"[4, 4, 4]",1,2,128.0,716,2,0.0,,,0.05428981501609087,,,0.7578762902854941,,,0.7578762902854941,,,0.0
n4-2-n8-0-skip1,"[4, 4, 4]",1,2,128.0,716,2,1.0,0.054656051099300385,0.05270322971045971,,0.7676455920861465,0.7787451487352309,,0.7787451487352309,0.7676455920861462,,0.0,0.0,
n4-2-n8-0-skip0-1.0,"[4, 4, 4]",0,2,128.0,620,2,1.0,,,0.16457533091306686,,,0.2530583425629266,,,0.2530583425629266,,,0.0
n4-2-n8-0-skip0-0.96875,"[4, 4, 4]",0,2,128.0,620,2,0.96875,,,0.16399508714675903,,,0.25755134735080143,,,0.25755134735080143,,,0.0
n4-2-n8-0-skip0-0.9375,"[4, 4, 4]",0,2,128.0,620,2,0.9375,,,0.1627778634428978,,,0.26184681544111055,,,0.26184681544111055,,,0.0
n4-2-n8-0-skip0-0.90625,"[4, 4, 4]",0,2,128.0,620,2,0.90625,,,0.16262203454971313,,,0.2644476080325355,,,0.2644476080325355,,,0.0
n4-2-n8-0-skip0-0.875,"[4, 4, 4]",0,2,128.0,620,2,0.875,,,0.16242416948080063,,,0.2679828812457775,,,0.2679828812457775,,,0.0
n4-2-n8-0-skip0-0.84375,"[4, 4, 4]",0,2,128.0,620,2,0.84375,,,0.16174012422561646,,,0.2748448143446323,,,0.2748448143446323,,,0.0
n4-2-n8-0-skip0-0.8125,"[4, 4, 4]",0,2,128.0,620,2,0.8125,,,0.16090594604611397,,,0.2775702951328157,,,0.2775702951328157,,,0.0
n4-2-n8-0-skip0-0.78125,"[4, 4, 4]",0,2,128.0,620,2,0.78125,,,0.16057753190398216,,,0.2797691723616608,,,0.2797691723616608,,,0.0
n4-2-n8-0-skip0-0.75,"[4, 4, 4]",0,2,128.0,620,2,0.75,,,0.1599656417965889,,,0.28377766531207343,,,0.28377766531207343,,,0.0
n4-2-n8-0-skip0-0.71875,"[4, 4, 4]",0,2,128.0,620,2,0.71875,,,0.15926483646035194,,,0.2883482825099413,,,0.2883482825099413,,,0.0
n4-2-n8-0-skip0-0.6875,"[4, 4, 4]",0,2,128.0,620,2,0.6875,,,0.1589408814907074,,,0.28930005697061373,,,0.28930005697061373,,,0.0
n4-2-n8-0-skip0-0.65625,"[4, 4, 4]",0,2,128.0,620,2,0.65625,,,0.15880177915096283,,,0.2918244919632773,,,0.2918244919632773,,,0.0
n4-2-n8-0-skip0-0.625,"[4, 4, 4]",0,2,128.0,620,2,0.625,,,0.15809103101491928,,,0.2959577792888866,,,0.2959577792888866,,,0.0
n4-2-n8-0-skip0-0.59375,"[4, 4, 4]",0,2,128.0,620,2,0.59375,,,0.1575581282377243,,,0.2984294769223518,,,0.2984294769223518,,,0.0
n4-2-n8-0-skip0-0.5625,"[4, 4, 4]",0,2,128.0,620,2,0.5625,,,0.15759413689374924,,,0.29746711337284926,,,0.29746711337284926,,,0.0
n4-2-n8-0-skip0-0.53125,"[4, 4, 4]",0,2,128.0,620,2,0.53125,,,0.15617144480347633,,,0.30832602277362237,,,0.30832602277362237,,,0.0
n4-2-n8-0-skip0-0.5,"[4, 4, 4]",0,2,128.0,620,2,0.5,,,0.15601082146167755,,,0.3086020476618296,,,0.3086020476618296,,,0.0
n4-2-n8-0-skip0-0.46875,"[4, 4, 4]",0,2,128.0,620,2,0.46875,,,0.15585186332464218,,,0.3094031124750213,,,0.3094031124750213,,,0.0
n4-2-n8-0-skip0-0.4375,"[4, 4, 4]",0,2,128.0,620,2,0.4375,,,0.15502434596419334,,,0.31554005899765414,,,0.31554005899765414,,,0.0
n4-2-n8-0-skip0-0.40625,"[4, 4, 4]",0,2,128.0,620,2,0.40625,,,0.154130969196558,,,0.31958582282969694,,,0.31958582282969694,,,0.0
n4-2-n8-0-skip0-0.375,"[4, 4, 4]",0,2,128.0,620,2,0.375,,,0.1536860093474388,,,0.3234199105020345,,,0.3234199105020345,,,0.0
n4-2-n8-0-skip0-0.34375,"[4, 4, 4]",0,2,128.0,620,2,0.34375,,,0.1528184972703457,,,0.3295784425254873,,,0.3295784425254873,,,0.0
n4-2-n8-0-skip0-0.3125,"[4, 4, 4]",0,2,128.0,620,2,0.3125,,,0.15243235975503922,,,0.33393778509500177,,,0.33393778509500177,,,0.0
n4-2-n8-0-skip0-0.28125,"[4, 4, 4]",0,2,128.0,620,2,0.28125,,,0.15237243101000786,,,0.3324779208283941,,,0.3324779208283941,,,0.0
n4-2-n8-0-skip0-0.25,"[4, 4, 4]",0,2,128.0,620,2,0.25,,,0.1518937349319458,,,0.3351039190346799,,,0.3351039190346799,,,0.0
n4-2-n8-0-skip0-0.21875,"[4, 4, 4]",0,2,128.0,620,2,0.21875,,,0.1513081192970276,,,0.3426420594504266,,,0.3426420594504266,,,0.0
