run_name,arc_features,arc_skip,arc_num_conv,arc_latent_volume,arc_encoder_blocks,n_swaps,train_loss,valid_loss,test_loss,valid_F1,train_F1,test_F1,train_Accuracy,valid_Accuracy,test_Accuracy,train_Accuracy_seq,valid_Accuracy_seq,test_Accuracy_seq
nc-1-n4-1-n8-2-skip0-20,"[4, 4, 8, 8]",0,1,128.0,3,20,,,0.17429012060165405,,,0.6428571428571428,,,0.75,,,0.0
nc-1-n4-1-n8-2-skip0-22,"[4, 4, 8, 8]",0,1,128.0,3,22,,,0.17491870373487473,,,0.6428798241164313,,,0.7500095814809137,,,0.0
nc-1-n4-1-n8-2-skip0-24,"[4, 4, 8, 8]",0,1,128.0,3,24,,,0.17425322532653809,,,0.6428571428571428,,,0.75,,,0.0
nc-1-n4-1-n8-2-skip0-26,"[4, 4, 8, 8]",0,1,128.0,3,26,,,0.1752532348036766,,,0.6428798241164313,,,0.7500095814809137,,,0.0
nc-1-n4-1-n8-2-skip0-28,"[4, 4, 8, 8]",0,1,128.0,3,28,,,0.1752367690205574,,,0.6428751296134115,,,0.75,,,0.0
nc-1-n4-1-n8-2-skip0-30,"[4, 4, 8, 8]",0,1,128.0,3,30,,,0.17489377409219742,,,0.6428571428571428,,,0.75,,,0.0
nc-1-n4-1-n8-2-skip0,"[4, 4, 8, 8]",0,1,128.0,3,0,0.17406607965628307,0.16139522939920425,,0.6428571428571428,0.6429755131771112,,0.750008869550363,0.75,,0.0,0.0,
nc-1-n4-1-n8-1-skip1-0,"[4, 4, 8]",1,1,256.0,2,0,,,0.06490441784262657,,,0.9574200647228928,,,0.9580990284829138,,,0.0
nc-1-n4-1-n8-1-skip1-2,"[4, 4, 8]",1,1,256.0,2,2,,,0.06492188572883606,,,0.9572613526677308,,,0.9579498637304581,,,0.0
nc-1-n4-1-n8-1-skip1-4,"[4, 4, 8]",1,1,256.0,2,4,,,0.06487193703651428,,,0.9575354019676368,,,0.9582211672953982,,,0.0
nc-1-n4-1-n8-1-skip1-6,"[4, 4, 8]",1,1,256.0,2,6,,,0.06481482833623886,,,0.9576543178521664,,,0.9583150630484443,,,0.0
nc-1-n4-1-n8-1-skip1-8,"[4, 4, 8]",1,1,256.0,2,8,,,0.06482597440481186,,,0.9566067588034013,,,0.9573153663807425,,,0.0
nc-1-n4-1-n8-1-skip1-10,"[4, 4, 8]",1,1,256.0,2,10,,,0.06499117985367775,,,0.9565010999951753,,,0.957222473394302,,,0.0
nc-1-n4-1-n8-1-skip1-12,"[4, 4, 8]",1,1,256.0,2,12,,,0.06500483304262161,,,0.9561093022861022,,,0.9568376097311857,,,0.0
nc-1-n4-1-n8-1-skip1-14,"[4, 4, 8]",1,1,256.0,2,14,,,0.06488385796546936,,,0.9566076437360114,,,0.9573130462180097,,,0.0
nc-1-n4-1-n8-1-skip1-16,"[4, 4, 8]",1,1,256.0,2,16,,,0.0649806410074234,,,0.9568359882785655,,,0.957535840718418,,,0.0
nc-1-n4-1-n8-1-skip1-18,"[4, 4, 8]",1,1,256.0,2,18,,,0.0648416243493557,,,0.9567425868056718,,,0.9574522283829094,,,0.0
nc-1-n4-1-n8-1-skip1-20,"[4, 4, 8]",1,1,256.0,2,20,,,0.06480058655142784,,,0.9566121484025214,,,0.9573032641837749,,,0.0
nc-1-n4-1-n8-1-skip1-22,"[4, 4, 8]",1,1,256.0,2,22,,,0.06513801962137222,,,0.9561525610388557,,,0.9568796596908211,,,0.0
nc-1-n4-1-n8-1-skip1-24,"[4, 4, 8]",1,1,256.0,2,24,,,0.06497369334101677,,,0.9562130038956973,,,0.956903162148133,,,0.0
nc-1-n4-1-n8-1-skip1-26,"[4, 4, 8]",1,1,256.0,2,26,,,0.06505558267235756,,,0.9556655202198515,,,0.9563853610721513,,,0.0
nc-1-n4-1-n8-1-skip1-28,"[4, 4, 8]",1,1,256.0,2,28,,,0.06519093737006187,,,0.9547711940134873,,,0.9555362468296935,,,0.0
nc-1-n4-1-n8-1-skip1-30,"[4, 4, 8]",1,1,256.0,2,30,,,0.06519398093223572,,,0.9563293268571453,,,0.9570138004236128,,,0.0
nc-1-n4-1-n8-1-skip1,"[4, 4, 8]",1,1,256.0,2,0,0.07285156647364298,0.06306708604097366,,0.9532354654690998,0.9392587284772858,,0.9407767688840374,0.9540050823253101,,0.0,0.0,
nc-1-n4-1-n8-1-skip0-0,"[4, 4, 8]",0,1,256.0,2,0,,,0.18162430077791214,,,0.6557711518573153,,,0.7524245019782654,,,0.0
nc-1-n4-1-n8-1-skip0-2,"[4, 4, 8]",0,1,256.0,2,2,,,0.1816912367939949,,,0.6549867124267427,,,0.7518464907474265,,,0.0
nc-1-n4-1-n8-1-skip0-4,"[4, 4, 8]",0,1,256.0,2,4,,,0.18193738162517548,,,0.6544676582734787,,,0.7516021128457971,,,0.0
nc-1-n4-1-n8-1-skip0-6,"[4, 4, 8]",0,1,256.0,2,6,,,0.1815285012125969,,,0.6548273614156932,,,0.7518776556295612,,,0.0
nc-1-n4-1-n8-1-skip0-8,"[4, 4, 8]",0,1,256.0,2,8,,,0.181482695043087,,,0.6537278648821829,,,0.7515803288912551,,,0.0
nc-1-n4-1-n8-1-skip0-10,"[4, 4, 8]",0,1,256.0,2,10,,,0.18193621188402176,,,0.654120129530313,,,0.7516838061252149,,,0.0
nc-1-n4-1-n8-1-skip0-12,"[4, 4, 8]",0,1,256.0,2,12,,,0.18195689469575882,,,0.6526875357695869,,,0.7512011083202103,,,0.0
nc-1-n4-1-n8-1-skip0-14,"[4, 4, 8]",0,1,256.0,2,14,,,0.18249613791704178,,,0.6529002318832622,,,0.751033482542551,,,0.0
nc-1-n4-1-n8-1-skip0-16,"[4, 4, 8]",0,1,256.0,2,16,,,0.18178268522024155,,,0.6543419222183584,,,0.7516113934967292,,,0.0
nc-1-n4-1-n8-1-skip0-18,"[4, 4, 8]",0,1,256.0,2,18,,,0.1820395663380623,,,0.6553504910964127,,,0.751822486906812,,,0.0
nc-1-n4-1-n8-1-skip0-20,"[4, 4, 8]",0,1,256.0,2,20,,,0.18154191970825195,,,0.6547822412223335,,,0.7518439700313724,,,0.0
nc-1-n4-1-n8-1-skip0-22,"[4, 4, 8]",0,1,256.0,2,22,,,0.1815357729792595,,,0.6536608176192564,,,0.7513839586708548,,,0.0
nc-1-n4-1-n8-1-skip0-24,"[4, 4, 8]",0,1,256.0,2,24,,,0.18213359266519547,,,0.6542729874342645,,,0.7519040799095692,,,0.0
nc-1-n4-1-n8-1-skip0-26,"[4, 4, 8]",0,1,256.0,2,26,,,0.1812782809138298,,,0.6543145458623363,,,0.751882095401706,,,0.0
nc-1-n4-1-n8-1-skip0-28,"[4, 4, 8]",0,1,256.0,2,28,,,0.18220588564872742,,,0.6529161343450582,,,0.7509304064152333,,,0.0
nc-1-n4-1-n8-1-skip0-30,"[4, 4, 8]",0,1,256.0,2,30,,,0.18201694637537003,,,0.6521651138738938,,,0.7509926359028422,,,0.0
nc-1-n4-1-n8-1-skip0,"[4, 4, 8]",0,1,256.0,2,0,0.18198343217372895,0.17051789164543152,,0.6569915883545858,0.6566681148659523,,0.752394494264616,0.7515175717383444,,0.0,0.0,
nc-1-n4-0-n8-2-skip1-0,"[4, 8, 8]",1,1,256.0,2,0,,,0.0650690495967865,,,0.8754140530026746,,,0.8877533264436215,,,0.0
nc-1-n4-0-n8-2-skip1-2,"[4, 8, 8]",1,1,256.0,2,2,,,0.0650760792195797,,,0.8750076858943148,,,0.8874320961413614,,,0.0
nc-1-n4-0-n8-2-skip1-4,"[4, 8, 8]",1,1,256.0,2,4,,,0.0650407113134861,,,0.8753288756065716,,,0.8876867574605283,,,0.0
nc-1-n4-0-n8-2-skip1-6,"[4, 8, 8]",1,1,256.0,2,6,,,0.06511414796113968,,,0.8748437489342302,,,0.8873001752946422,,,0.0
nc-1-n4-0-n8-2-skip1-8,"[4, 8, 8]",1,1,256.0,2,8,,,0.06495507806539536,,,0.8746399041306732,,,0.887140412495127,,,0.0
nc-1-n4-0-n8-2-skip1-10,"[4, 8, 8]",1,1,256.0,2,10,,,0.0646461546421051,,,0.8760589196691022,,,0.8882646684147066,,,0.0
nc-1-n4-0-n8-2-skip1-12,"[4, 8, 8]",1,1,256.0,2,12,,,0.06493424996733665,,,0.8749678839793782,,,0.8874014326425296,,,0.0
nc-1-n4-0-n8-2-skip1-14,"[4, 8, 8]",1,1,256.0,2,14,,,0.06495717912912369,,,0.8746039083526334,,,0.8871130857251739,,,0.0
nc-1-n4-0-n8-2-skip1-16,"[4, 8, 8]",1,1,256.0,2,16,,,0.06541275233030319,,,0.8736910080826867,,,0.8863881296279519,,,0.0
nc-1-n4-0-n8-2-skip1-18,"[4, 8, 8]",1,1,256.0,2,18,,,0.06483369320631027,,,0.8754545889704493,,,0.8877801518302717,,,0.0
nc-1-n4-0-n8-2-skip1-20,"[4, 8, 8]",1,1,256.0,2,20,,,0.06448817625641823,,,0.8763404651047617,,,0.8884875631917756,,,0.0
nc-1-n4-0-n8-2-skip1-22,"[4, 8, 8]",1,1,256.0,2,22,,,0.06502814963459969,,,0.8739462925092552,,,0.8865944824359081,,,0.0
nc-1-n4-0-n8-2-skip1-24,"[4, 8, 8]",1,1,256.0,2,24,,,0.06455111876130104,,,0.8766339451862439,,,0.8887199391730977,,,0.0
nc-1-n4-0-n8-2-skip1-26,"[4, 8, 8]",1,1,256.0,2,26,,,0.06491817161440849,,,0.8753382949446655,,,0.8876935173954064,,,0.0
nc-1-n4-0-n8-2-skip1-28,"[4, 8, 8]",1,1,256.0,2,28,,,0.06466680765151978,,,0.8758085908890518,,,0.8880626551022347,,,0.0
nc-1-n4-0-n8-2-skip1-30,"[4, 8, 8]",1,1,256.0,2,30,,,0.06548770144581795,,,0.872648728664849,,,0.8855753081768569,,,0.0
nc-1-n4-0-n8-2-skip1,"[4, 8, 8]",1,1,256.0,2,0,0.06535713622967403,0.06361060589551926,,0.8731996046567481,0.8700855644598613,,0.8835689527182589,0.8860074447113062,,0.0,0.0,
nc-1-n4-0-n8-2-skip0-0,"[4, 8, 8]",0,1,256.0,2,0,,,0.1448037549853325,,,0.7114783176989783,,,0.763907186057327,,,0.0
nc-1-n4-0-n8-2-skip0-2,"[4, 8, 8]",0,1,256.0,2,2,,,0.14486990869045258,,,0.7108725661600444,,,0.7637942276191141,,,0.0
nc-1-n4-0-n8-2-skip0-4,"[4, 8, 8]",0,1,256.0,2,4,,,0.14494184404611588,,,0.7112059969652968,,,0.7637635641202822,,,0.0
nc-1-n4-0-n8-2-skip0-6,"[4, 8, 8]",0,1,256.0,2,6,,,0.1450771912932396,,,0.7100206467083328,,,0.7633032519297829,,,0.0
nc-1-n4-0-n8-2-skip0-8,"[4, 8, 8]",0,1,256.0,2,8,,,0.14516034722328186,,,0.7098557331088088,,,0.7627327025704459,,,0.0
nc-1-n4-0-n8-2-skip0-10,"[4, 8, 8]",0,1,256.0,2,10,,,0.14517460763454437,,,0.7085272879698317,,,0.762098219020271,,,0.0
nc-1-n4-0-n8-2-skip0-12,"[4, 8, 8]",0,1,256.0,2,12,,,0.14516932517290115,,,0.7096182503728772,,,0.7633700214661971,,,0.0
nc-1-n4-0-n8-2-skip0-14,"[4, 8, 8]",0,1,256.0,2,14,,,0.14571207761764526,,,0.7082450118992154,,,0.7621476305747475,,,0.0
nc-1-n4-0-n8-2-skip0-16,"[4, 8, 8]",0,1,256.0,2,16,,,0.1460701823234558,,,0.7066408982224628,,,0.761725443754582,,,0.0
nc-1-n4-0-n8-2-skip0-18,"[4, 8, 8]",0,1,256.0,2,18,,,0.14581945538520813,,,0.7067849066631594,,,0.7616461709145577,,,0.0
nc-1-n4-0-n8-2-skip0-20,"[4, 8, 8]",0,1,256.0,2,20,,,0.14577925205230713,,,0.7061976111399811,,,0.7615026492541734,,,0.0
nc-1-n4-0-n8-2-skip0-22,"[4, 8, 8]",0,1,256.0,2,22,,,0.1459563449025154,,,0.7070729159590015,,,0.7611331104407029,,,0.0
nc-1-n4-0-n8-2-skip0-24,"[4, 8, 8]",0,1,256.0,2,24,,,0.14581169933080673,,,0.7074497196964784,,,0.7618870115339871,,,0.0
nc-1-n4-0-n8-2-skip0-26,"[4, 8, 8]",0,1,256.0,2,26,,,0.1458427906036377,,,0.707028399414444,,,0.7610996253958353,,,0.0
nc-1-n4-0-n8-2-skip0-28,"[4, 8, 8]",0,1,256.0,2,28,,,0.1458715721964836,,,0.7073181166790506,,,0.7622351674995579,,,0.0
nc-1-n4-0-n8-2-skip0-30,"[4, 8, 8]",0,1,256.0,2,30,,,0.1464785784482956,,,0.7043778041769825,,,0.7602005844160575,,,0.0
nc-1-n4-0-n8-2-skip0,"[4, 8, 8]",0,1,256.0,2,0,0.14481063981850942,0.13845697045326233,,0.7208122266558141,0.7178228762087446,,0.7667344423719005,0.7669833268575952,,0.0,0.0,
nc-1-n4-0-n8-1-skip1-0,"[4, 8]",1,1,512.0,1,0,,,0.03407168947160244,,,0.9929164439399721,,,0.9929431302906978,,,0.008808210957795382
nc-1-n4-0-n8-1-skip1-2,"[4, 8]",1,1,512.0,1,2,,,0.033996252343058586,,,0.9931092959262205,,,0.9931349604622928,,,0.012714460957795382
nc-1-n4-0-n8-1-skip1-4,"[4, 8]",1,1,512.0,1,4,,,0.033969514071941376,,,0.993169586771014,,,0.9931947695105079,,,0.01662071095779538
nc-1-n4-0-n8-1-skip1-6,"[4, 8]",1,1,512.0,1,6,,,0.033959172666072845,,,0.993092214077169,,,0.9931183182165194,,,0.017616421915590763
nc-1-n4-0-n8-1-skip1-8,"[4, 8]",1,1,512.0,1,8,,,0.03403093107044697,,,0.9930387541465713,,,0.9930653693798428,,,0.0049019609577953815
nc-1-n4-0-n8-1-skip1-10,"[4, 8]",1,1,512.0,1,10,,,0.0339640025049448,,,0.9930573331255426,,,0.9930844320650096,,,0.01662071095779538
nc-1-n4-0-n8-1-skip1-12,"[4, 8]",1,1,512.0,1,12,,,0.03401215560734272,,,0.9928999520801891,,,0.9929286076543364,,,0.022518383339047432
nc-1-n4-0-n8-1-skip1-14,"[4, 8]",1,1,512.0,1,14,,,0.034081608057022095,,,0.9929097683737369,,,0.9929382894119108,,,0.017616421915590763
nc-1-n4-0-n8-1-skip1-16,"[4, 8]",1,1,512.0,1,16,,,0.03383713215589523,,,0.9933880410305538,,,0.9934129236854503,,,0.03814338333904743
nc-1-n4-0-n8-1-skip1-18,"[4, 8]",1,1,512.0,1,18,,,0.03365323506295681,,,0.9929380667132905,,,0.9929670338546518,,,0.02052696095779538
nc-1-n4-0-n8-1-skip1-20,"[4, 8]",1,1,512.0,1,20,,,0.03394236974418163,,,0.9933589185371381,,,0.9933842795193697,,,0.029335171915590763
nc-1-n4-0-n8-1-skip1-22,"[4, 8]",1,1,512.0,1,22,,,0.03371226601302624,,,0.9930611211588143,,,0.9930890723904756,,,0.025428921915590763
nc-1-n4-0-n8-1-skip1-24,"[4, 8]",1,1,512.0,1,24,,,0.03368617594242096,,,0.9935568584765354,,,0.9935810508464122,,,0.04993872717022896
nc-1-n4-0-n8-1-skip1-26,"[4, 8]",1,1,512.0,1,26,,,0.03370794467628002,,,0.9933526924061464,,,0.9933794386405826,,,0.03232230432331562
nc-1-n4-0-n8-1-skip1-28,"[4, 8]",1,1,512.0,1,28,,,0.03381147049367428,,,0.9935594542540949,,,0.9935832707324848,,,0.02450980432331562
nc-1-n4-0-n8-1-skip1-30,"[4, 8]",1,1,512.0,1,30,,,0.03375149331986904,,,0.9929765849093746,,,0.993005259501646,,,0.03615196095779538
nc-1-n4-0-n8-1-skip1,"[4, 8]",1,1,512.0,1,0,0.038236409922440845,0.03414393588900566,,0.9929840331943701,0.9869227473929109,,0.9870345000237962,0.9930152725366936,,0.0,0.015388257801532745,
nc-1-n4-0-n8-1-skip0-0,"[4, 8]",0,1,512.0,1,0,,,0.11658924072980881,,,0.7836169987321753,,,0.8067995901573287,,,0.0
nc-1-n4-0-n8-1-skip0-2,"[4, 8]",0,1,512.0,1,2,,,0.11706558614969254,,,0.7826244388576977,,,0.8060633340764232,,,0.0
nc-1-n4-0-n8-1-skip0-4,"[4, 8]",0,1,512.0,1,4,,,0.11689562723040581,,,0.7840214277764042,,,0.8071757886290167,,,0.0
nc-1-n4-0-n8-1-skip0-6,"[4, 8]",0,1,512.0,1,6,,,0.11701449751853943,,,0.7841031364442879,,,0.8075509705345589,,,0.0
nc-1-n4-0-n8-1-skip0-8,"[4, 8]",0,1,512.0,1,8,,,0.11688176169991493,,,0.7844592721734778,,,0.8078378133020063,,,0.0
nc-1-n4-0-n8-1-skip0-10,"[4, 8]",0,1,512.0,1,10,,,0.11720700934529305,,,0.7851527118342632,,,0.8085825340210191,,,0.0
nc-1-n4-0-n8-1-skip0-12,"[4, 8]",0,1,512.0,1,12,,,0.11768053472042084,,,0.7833566794500335,,,0.8070507279938361,,,0.0
nc-1-n4-0-n8-1-skip0-14,"[4, 8]",0,1,512.0,1,14,,,0.11757918447256088,,,0.7827375687951749,,,0.8068566779361688,,,0.0
nc-1-n4-0-n8-1-skip0-16,"[4, 8]",0,1,512.0,1,16,,,0.1185232624411583,,,0.7808829705345838,,,0.8053864721375503,,,0.0
nc-1-n4-0-n8-1-skip0-18,"[4, 8]",0,1,512.0,1,18,,,0.11731456592679024,,,0.7849098073384255,,,0.8084357897079568,,,0.0
nc-1-n4-0-n8-1-skip0-20,"[4, 8]",0,1,512.0,1,20,,,0.11828741058707237,,,0.783904223442881,,,0.8078026097543689,,,0.0
nc-1-n4-0-n8-1-skip0-22,"[4, 8]",0,1,512.0,1,22,,,0.11866317316889763,,,0.7829096559534758,,,0.8068018100434011,,,0.0
nc-1-n4-0-n8-1-skip0-24,"[4, 8]",0,1,512.0,1,24,,,0.11878274753689766,,,0.7823191270785144,,,0.8066862168129332,,,0.0
nc-1-n4-0-n8-1-skip0-26,"[4, 8]",0,1,512.0,1,26,,,0.11853888630867004,,,0.7838621869374729,,,0.8076065403639502,,,0.0
nc-1-n4-0-n8-1-skip0-28,"[4, 8]",0,1,512.0,1,28,,,0.1184820830821991,,,0.7832129638109304,,,0.8073686215672171,,,0.0
nc-1-n4-0-n8-1-skip0-30,"[4, 8]",0,1,512.0,1,30,,,0.11879574880003929,,,0.7820332833715954,,,0.8066293433869547,,,0.0
nc-1-n4-0-n8-1-skip0,"[4, 8]",0,1,512.0,1,0,0.11679598540067673,0.10935983061790466,,0.7988651581704722,0.7961947087161277,,0.8181371758538328,0.8199025027542789,,0.0,0.0,
nc-2-n4-2-n8-0-skip1-0,"[4, 4, 4]",1,2,128.0,2,0,,,0.0680898055434227,,,0.8639448394961573,,,0.8691115125407647,,,0.0
nc-2-n4-2-n8-0-skip1-2,"[4, 4, 4]",1,2,128.0,2,2,,,0.06807941198348999,,,0.8641372407546468,,,0.869330368652331,,,0.0
nc-2-n4-2-n8-0-skip1-4,"[4, 4, 4]",1,2,128.0,2,4,,,0.06809006258845329,,,0.8641777472209357,,,0.8694336453329696,,,0.0
nc-2-n4-2-n8-0-skip1-6,"[4, 4, 4]",1,2,128.0,2,6,,,0.06798156723380089,,,0.863101882532775,,,0.8683778774525739,,,0.0
nc-2-n4-2-n8-0-skip1-8,"[4, 4, 4]",1,2,128.0,2,8,,,0.06833762675523758,,,0.8621436363541186,,,0.8675602289222324,,,0.0
nc-2-n4-2-n8-0-skip1-10,"[4, 4, 4]",1,2,128.0,2,10,,,0.06849917396903038,,,0.8620899705447407,,,0.8675986551225476,,,0.0
nc-2-n4-2-n8-0-skip1-12,"[4, 4, 4]",1,2,128.0,2,12,,,0.06828616932034492,,,0.8628468498536925,,,0.8684120644340654,,,0.0
nc-2-n4-2-n8-0-skip1-14,"[4, 4, 4]",1,2,128.0,2,14,,,0.06822878494858742,,,0.8636577830281242,,,0.8689968355997821,,,0.0
nc-2-n4-2-n8-0-skip1-16,"[4, 4, 4]",1,2,128.0,2,16,,,0.06806628778576851,,,0.8638542263043495,,,0.8693712152920399,,,0.0
nc-2-n4-2-n8-0-skip1-18,"[4, 4, 4]",1,2,128.0,2,18,,,0.06831425055861473,,,0.8626496421526765,,,0.868225877354542,,,0.0
nc-2-n4-2-n8-0-skip1-20,"[4, 4, 4]",1,2,128.0,2,20,,,0.06828881427645683,,,0.8631458124576534,,,0.8687329939063437,,,0.0
nc-2-n4-2-n8-0-skip1-22,"[4, 4, 4]",1,2,128.0,2,22,,,0.06811696290969849,,,0.8631562229921879,,,0.868629717225705,,,0.0
nc-2-n4-2-n8-0-skip1-24,"[4, 4, 4]",1,2,128.0,2,24,,,0.06855947524309158,,,0.8606163969427216,,,0.8665574098785133,,,0.0
nc-2-n4-2-n8-0-skip1-26,"[4, 4, 4]",1,2,128.0,2,26,,,0.06820345297455788,,,0.8637760496643294,,,0.8693115065204853,,,0.0
nc-2-n4-2-n8-0-skip1-28,"[4, 4, 4]",1,2,128.0,2,28,,,0.06855356693267822,,,0.8617181533986951,,,0.8676620879300829,,,0.0
nc-2-n4-2-n8-0-skip1-30,"[4, 4, 4]",1,2,128.0,2,30,,,0.0686882920563221,,,0.8621223178646409,,,0.8677892681746755,,,0.0
nc-2-n4-2-n8-0-skip1,"[4, 4, 4]",1,2,128.0,2,0,0.07093086342016856,0.0645911693572998,,0.8633083895038435,0.8622210196415778,,0.8677255569232087,0.8693634314920086,,0.0,0.0,
nc-2-n4-2-n8-0-skip0-0,"[4, 4, 4]",0,2,128.0,2,0,,,0.1542768031358719,,,0.6683906516053753,,,0.7335538355767461,,,0.0
nc-2-n4-2-n8-0-skip0-2,"[4, 4, 4]",0,2,128.0,2,2,,,0.15425719320774078,,,0.6684668329491057,,,0.7337027997758807,,,0.0
nc-2-n4-2-n8-0-skip0-4,"[4, 4, 4]",0,2,128.0,2,4,,,0.15449847280979156,,,0.6664277518877165,,,0.7325512170863481,,,0.0
nc-2-n4-2-n8-0-skip0-6,"[4, 4, 4]",0,2,128.0,2,6,,,0.1542106345295906,,,0.6680841711677534,,,0.733669114177692,,,0.0
nc-2-n4-2-n8-0-skip0-8,"[4, 4, 4]",0,2,128.0,2,8,,,0.15468162298202515,,,0.6668454992629771,,,0.7325938825054872,,,0.0
nc-2-n4-2-n8-0-skip0-10,"[4, 4, 4]",0,2,128.0,2,10,,,0.1545344740152359,,,0.667669506314956,,,0.7340042654563501,,,0.0
nc-2-n4-2-n8-0-skip0-12,"[4, 4, 4]",0,2,128.0,2,12,,,0.15454347431659698,,,0.6672622062624647,,,0.734047632812113,,,0.0
nc-2-n4-2-n8-0-skip0-14,"[4, 4, 4]",0,2,128.0,2,14,,,0.1545807272195816,,,0.6657363619066374,,,0.7329296354441086,,,0.0
nc-2-n4-2-n8-0-skip0-16,"[4, 4, 4]",0,2,128.0,2,16,,,0.15468622744083405,,,0.6652344330844745,,,0.7332637701566207,,,0.0
nc-2-n4-2-n8-0-skip0-18,"[4, 4, 4]",0,2,128.0,2,18,,,0.15489651262760162,,,0.6651003546343678,,,0.7328146576731444,,,0.0
nc-2-n4-2-n8-0-skip0-20,"[4, 4, 4]",0,2,128.0,2,20,,,0.15489068627357483,,,0.6654388006559825,,,0.7333526244775586,,,0.0
nc-2-n4-2-n8-0-skip0-22,"[4, 4, 4]",0,2,128.0,2,22,,,0.15478985756635666,,,0.665519446802763,,,0.7336768768791755,,,0.0
nc-2-n4-2-n8-0-skip0-24,"[4, 4, 4]",0,2,128.0,2,24,,,0.1549469381570816,,,0.6650948280666631,,,0.7333771435010162,,,0.0
nc-2-n4-2-n8-0-skip0-26,"[4, 4, 4]",0,2,128.0,2,26,,,0.15524696558713913,,,0.6647579090321292,,,0.7333876274718749,,,0.0
nc-2-n4-2-n8-0-skip0-28,"[4, 4, 4]",0,2,128.0,2,28,,,0.1549786999821663,,,0.6654720435103268,,,0.7340632722912808,,,0.0
nc-2-n4-2-n8-0-skip0-30,"[4, 4, 4]",0,2,128.0,2,30,,,0.15504352748394012,,,0.6651503023217207,,,0.7338640805248448,,,0.0
nc-2-n4-2-n8-0-skip0,"[4, 4, 4]",0,2,128.0,2,0,0.1570818285147349,0.14602459967136383,,0.6610618510962165,0.6601225338985505,,0.7310581243842175,0.7308288101427177,,0.0,0.0,
nc-2-n4-1-n8-0-skip1-0,"[4, 4]",1,2,256.0,1,0,,,0.12180508300662041,,,0.8546200102511139,,,0.8697596162373562,,,0.0
nc-2-n4-1-n8-0-skip1-2,"[4, 4]",1,2,256.0,1,2,,,0.12209666520357132,,,0.8541907972255645,,,0.8693711150153793,,,0.0
nc-2-n4-1-n8-0-skip1-4,"[4, 4]",1,2,256.0,1,4,,,0.12217803299427032,,,0.8541776357170927,,,0.8694428257072412,,,0.0
nc-2-n4-1-n8-0-skip1-6,"[4, 4]",1,2,256.0,1,6,,,0.12233571335673332,,,0.854486637962578,,,0.8696877049921732,,,0.0
nc-2-n4-1-n8-0-skip1-8,"[4, 4]",1,2,256.0,1,8,,,0.12249742075800896,,,0.8535450526926529,,,0.8689457055425357,,,0.0
nc-2-n4-1-n8-0-skip1-10,"[4, 4]",1,2,256.0,1,10,,,0.1227504350244999,,,0.8525937352991662,,,0.8680674319511542,,,0.0
nc-2-n4-1-n8-0-skip1-12,"[4, 4]",1,2,256.0,1,12,,,0.12275655940175056,,,0.8539956236128652,,,0.8692636993925773,,,0.0
nc-2-n4-1-n8-0-skip1-14,"[4, 4]",1,2,256.0,1,14,,,0.1230843998491764,,,0.8533847372574008,,,0.8687405560545061,,,0.0
nc-2-n4-1-n8-0-skip1-16,"[4, 4]",1,2,256.0,1,16,,,0.12301653996109962,,,0.8527702843817366,,,0.8682379933510502,,,0.0
nc-2-n4-1-n8-0-skip1-18,"[4, 4]",1,2,256.0,1,18,,,0.12314264103770256,,,0.8526838768694844,,,0.8682343557921897,,,0.0
