run_name,arc_features,arc_skip,arc_num_conv,arc_latent_volume,arc_encoder_blocks,n_swaps,train_loss,valid_loss,test_loss,valid_F1,train_F1,test_F1,train_Accuracy,valid_Accuracy,test_Accuracy,train_Accuracy_seq,valid_Accuracy_seq,test_Accuracy_seq
nc-2-n4-1-n8-0-skip1-20,"[4, 4]",1,2,256.0,1,20,,,0.12324967607855797,,,0.8517205769428724,,,0.8672851875217711,,,0.0
nc-2-n4-1-n8-0-skip1-22,"[4, 4]",1,2,256.0,1,22,,,0.12276188284158707,,,0.8532093878261672,,,0.8686252774535601,,,0.0
nc-2-n4-1-n8-0-skip1-24,"[4, 4]",1,2,256.0,1,24,,,0.12422412633895874,,,0.8510549315618482,,,0.8668616971050183,,,0.0
nc-2-n4-1-n8-0-skip1-26,"[4, 4]",1,2,256.0,1,26,,,0.1228417418897152,,,0.853495707001926,,,0.8688205308311541,,,0.0
nc-2-n4-1-n8-0-skip1-28,"[4, 4]",1,2,256.0,1,28,,,0.12423468381166458,,,0.8511914165171313,,,0.8668373786348818,,,0.0
nc-2-n4-1-n8-0-skip1-30,"[4, 4]",1,2,256.0,1,30,,,0.12391439452767372,,,0.8514755587808682,,,0.8670241673743684,,,0.0
nc-2-n4-1-n8-0-skip1,"[4, 4]",1,2,256.0,1,0,0.12081804126501083,0.11267760396003723,,0.8627458559820638,0.869081975041357,,0.8815826017868288,0.8759847859414716,,0.0,0.0,
nc-2-n4-1-n8-0-skip0-0,"[4, 4]",0,2,256.0,1,0,,,0.1366749182343483,,,0.7120157190834873,,,0.7745113959916861,,,0.0
nc-2-n4-1-n8-0-skip0-2,"[4, 4]",0,2,256.0,1,2,,,0.13679184019565582,,,0.7124139426313418,,,0.7745837083435112,,,0.0
nc-2-n4-1-n8-0-skip0-4,"[4, 4]",0,2,256.0,1,4,,,0.13702567666769028,,,0.7119297096947347,,,0.7742309120524744,,,0.0
nc-2-n4-1-n8-0-skip0-6,"[4, 4]",0,2,256.0,1,6,,,0.13705894351005554,,,0.7116287399693166,,,0.7739387270229372,,,0.0
nc-2-n4-1-n8-0-skip0-8,"[4, 4]",0,2,256.0,1,8,,,0.13710574060678482,,,0.7113385754191224,,,0.773782702058943,,,0.0
nc-2-n4-1-n8-0-skip0-10,"[4, 4]",0,2,256.0,1,10,,,0.13776737451553345,,,0.709827703541972,,,0.7730173004286542,,,0.0
nc-2-n4-1-n8-0-skip0-12,"[4, 4]",0,2,256.0,1,12,,,0.13748740404844284,,,0.7100639865756901,,,0.7728375724540271,,,0.0
nc-2-n4-1-n8-0-skip0-14,"[4, 4]",0,2,256.0,1,14,,,0.13747451454401016,,,0.7098588520831681,,,0.7730700487120098,,,0.0
nc-2-n4-1-n8-0-skip0-16,"[4, 4]",0,2,256.0,1,16,,,0.13800286501646042,,,0.7089133128558642,,,0.7724541126641584,,,0.0
nc-2-n4-1-n8-0-skip0-18,"[4, 4]",0,2,256.0,1,18,,,0.13811418414115906,,,0.7081538259294387,,,0.7719768573979042,,,0.0
nc-2-n4-1-n8-0-skip0-20,"[4, 4]",0,2,256.0,1,20,,,0.13798777014017105,,,0.71033782655026,,,0.7729236052289292,,,0.0
nc-2-n4-1-n8-0-skip0-22,"[4, 4]",0,2,256.0,1,22,,,0.13812479376792908,,,0.7096863342441271,,,0.7720361650628167,,,0.0
nc-2-n4-1-n8-0-skip0-24,"[4, 4]",0,2,256.0,1,24,,,0.13834388554096222,,,0.7085517570804245,,,0.771651802783003,,,0.0
nc-2-n4-1-n8-0-skip0-26,"[4, 4]",0,2,256.0,1,26,,,0.1383850947022438,,,0.7079974453928524,,,0.7712599648321472,,,0.0
nc-2-n4-1-n8-0-skip0-28,"[4, 4]",0,2,256.0,1,28,,,0.13868026435375214,,,0.7074809918105409,,,0.7712070159954705,,,0.0
nc-2-n4-1-n8-0-skip0-30,"[4, 4]",0,2,256.0,1,30,,,0.13828764110803604,,,0.7085557283916504,,,0.7719201707257064,,,0.0
nc-2-n4-1-n8-0-skip0,"[4, 4]",0,2,256.0,1,0,0.13603816231091817,0.12784922122955322,,0.715101753173537,0.7168923912449539,,0.776797433707675,0.7749833884128781,,0.0,0.0,
nc-2-n4-0-n8-0-skip1-0,[4],1,2,512.0,0,0,,,0.09684952348470688,,,0.816521540018194,,,0.8386008334996025,,,0.0
nc-2-n4-0-n8-0-skip1-2,[4],1,2,512.0,0,2,,,0.09694382175803185,,,0.8159661073915999,,,0.8381570632782158,,,0.0
nc-2-n4-0-n8-0-skip1-4,[4],1,2,512.0,0,4,,,0.09697610512375832,,,0.8160171517220172,,,0.838198311024567,,,0.0
nc-2-n4-0-n8-0-skip1-6,[4],1,2,512.0,0,6,,,0.09710221737623215,,,0.8160537601979305,,,0.838265782497605,,,0.0
nc-2-n4-0-n8-0-skip1-8,[4],1,2,512.0,0,8,,,0.09770741686224937,,,0.8140528219996462,,,0.8369391121589111,,,0.0
nc-2-n4-0-n8-0-skip1-10,[4],1,2,512.0,0,10,,,0.09749866276979446,,,0.8143130297875775,,,0.837001542199841,,,0.0
nc-2-n4-0-n8-0-skip1-12,[4],1,2,512.0,0,12,,,0.09781651571393013,,,0.8139998677460221,,,0.8368191932324993,,,0.0
nc-2-n4-0-n8-0-skip1-14,[4],1,2,512.0,0,14,,,0.09796392172574997,,,0.8139187892058396,,,0.8367666455024647,,,0.0
nc-2-n4-0-n8-0-skip1-16,[4],1,2,512.0,0,16,,,0.09769059345126152,,,0.8150807682292216,,,0.8377002745703761,,,0.0
nc-2-n4-0-n8-0-skip1-18,[4],1,2,512.0,0,18,,,0.09805474057793617,,,0.8135555520780426,,,0.8365277101395858,,,0.0
nc-2-n4-0-n8-0-skip1-20,[4],1,2,512.0,0,20,,,0.09791560471057892,,,0.8155919720807803,,,0.8380863553529595,,,0.0
nc-2-n4-0-n8-0-skip1-22,[4],1,2,512.0,0,22,,,0.09829749166965485,,,0.8133081589177585,,,0.8362795079253152,,,0.0
nc-2-n4-0-n8-0-skip1-24,[4],1,2,512.0,0,24,,,0.0983891449868679,,,0.8139340653928937,,,0.8368976500596986,,,0.0
nc-2-n4-0-n8-0-skip1-26,[4],1,2,512.0,0,26,,,0.09862283617258072,,,0.8132774062542218,,,0.8362896910661922,,,0.0
nc-2-n4-0-n8-0-skip1-28,[4],1,2,512.0,0,28,,,0.09897428005933762,,,0.8125939837812506,,,0.8358287772157296,,,0.0
nc-2-n4-0-n8-0-skip1-30,[4],1,2,512.0,0,30,,,0.09849325194954872,,,0.8111643403890431,,,0.8346250479028048,,,0.0
nc-2-n4-0-n8-0-skip1,[4],1,2,512.0,0,0,0.10034075478712717,0.09095105528831482,,0.8175759763984669,0.8155555022937886,,0.8391612265188841,0.8398038260545191,,0.0,0.0,
nc-2-n4-0-n8-0-skip0-0,[4],0,2,512.0,0,0,,,0.09684952348470688,,,0.816521540018194,,,0.8386008334996025,,,0.0
nc-2-n4-0-n8-0-skip0-2,[4],0,2,512.0,0,2,,,0.09694382175803185,,,0.8159661073915999,,,0.8381570632782158,,,0.0
nc-2-n4-0-n8-0-skip0-4,[4],0,2,512.0,0,4,,,0.09697610512375832,,,0.8160171517220172,,,0.838198311024567,,,0.0
nc-2-n4-0-n8-0-skip0-6,[4],0,2,512.0,0,6,,,0.09710221737623215,,,0.8160537601979305,,,0.838265782497605,,,0.0
nc-2-n4-0-n8-0-skip0-8,[4],0,2,512.0,0,8,,,0.09770741686224937,,,0.8140528219996462,,,0.8369391121589111,,,0.0
nc-2-n4-0-n8-0-skip0-10,[4],0,2,512.0,0,10,,,0.09749866276979446,,,0.8143130297875775,,,0.837001542199841,,,0.0
nc-2-n4-0-n8-0-skip0-12,[4],0,2,512.0,0,12,,,0.09781651571393013,,,0.8139998677460221,,,0.8368191932324993,,,0.0
nc-2-n4-0-n8-0-skip0-14,[4],0,2,512.0,0,14,,,0.09796392172574997,,,0.8139187892058396,,,0.8367666455024647,,,0.0
nc-2-n4-0-n8-0-skip0-16,[4],0,2,512.0,0,16,,,0.09769059345126152,,,0.8150807682292216,,,0.8377002745703761,,,0.0
nc-2-n4-0-n8-0-skip0-18,[4],0,2,512.0,0,18,,,0.09805474057793617,,,0.8135555520780426,,,0.8365277101395858,,,0.0
nc-2-n4-0-n8-0-skip0-20,[4],0,2,512.0,0,20,,,0.09791560471057892,,,0.8155919720807803,,,0.8380863553529595,,,0.0
nc-2-n4-0-n8-0-skip0-22,[4],0,2,512.0,0,22,,,0.09829749166965485,,,0.8133081589177585,,,0.8362795079253152,,,0.0
nc-2-n4-0-n8-0-skip0-24,[4],0,2,512.0,0,24,,,0.0983891449868679,,,0.8139340653928937,,,0.8368976500596986,,,0.0
nc-2-n4-0-n8-0-skip0-26,[4],0,2,512.0,0,26,,,0.09862283617258072,,,0.8132774062542218,,,0.8362896910661922,,,0.0
nc-2-n4-0-n8-0-skip0-28,[4],0,2,512.0,0,28,,,0.09897428005933762,,,0.8125939837812506,,,0.8358287772157296,,,0.0
nc-2-n4-0-n8-0-skip0-30,[4],0,2,512.0,0,30,,,0.09849325194954872,,,0.8111643403890431,,,0.8346250479028048,,,0.0
nc-2-n4-0-n8-0-skip0,[4],0,2,512.0,0,0,0.10034075478712717,0.09095105528831482,,0.8175759763984669,0.8155555022937886,,0.8391612265188841,0.8398038260545191,,0.0,0.0,
nc-1-n4-2-n8-0-skip1-0,"[4, 4, 4]",1,1,128.0,2,0,,,0.045606305822730064,,,0.9310941113284885,,,0.934643500648284,,,0.0
nc-1-n4-2-n8-0-skip1-2,"[4, 4, 4]",1,1,128.0,2,2,,,0.045582160353660583,,,0.931134343543361,,,0.9346794061325452,,,0.0
nc-1-n4-2-n8-0-skip1-4,"[4, 4, 4]",1,1,128.0,2,4,,,0.045501068234443665,,,0.9313442425148422,,,0.9348667965319952,,,0.0
nc-1-n4-2-n8-0-skip1-6,"[4, 4, 4]",1,1,128.0,2,6,,,0.045559948310256004,,,0.9312983342097974,,,0.9348257493389651,,,0.0
nc-1-n4-2-n8-0-skip1-8,"[4, 4, 4]",1,1,128.0,2,8,,,0.04551994428038597,,,0.9314160532039208,,,0.9349309450756947,,,0.0
nc-1-n4-2-n8-0-skip1-10,"[4, 4, 4]",1,1,128.0,2,10,,,0.04548737592995167,,,0.931387282438276,,,0.9349054232856315,,,0.0
nc-1-n4-2-n8-0-skip1-12,"[4, 4, 4]",1,1,128.0,2,12,,,0.04562322050333023,,,0.9312340834993591,,,0.9347684610068041,,,0.0
nc-1-n4-2-n8-0-skip1-14,"[4, 4, 4]",1,1,128.0,2,14,,,0.045369986444711685,,,0.9317892989215861,,,0.9352642775749225,,,0.0
nc-1-n4-2-n8-0-skip1-16,"[4, 4, 4]",1,1,128.0,2,16,,,0.0456624161452055,,,0.9310965511954543,,,0.9346457205343565,,,0.0
nc-1-n4-2-n8-0-skip1-18,"[4, 4, 4]",1,1,128.0,2,18,,,0.04558189399540424,,,0.9313844176395183,,,0.9349026017395958,,,0.0
nc-1-n4-2-n8-0-skip1-20,"[4, 4, 4]",1,1,128.0,2,20,,,0.04513785243034363,,,0.9322479395197554,,,0.9356742619214597,,,0.0
nc-1-n4-2-n8-0-skip1-22,"[4, 4, 4]",1,1,128.0,2,22,,,0.04515506699681282,,,0.9324226319135562,,,0.9358303871621145,,,0.0
nc-1-n4-2-n8-0-skip1-24,"[4, 4, 4]",1,1,128.0,2,24,,,0.04565531387925148,,,0.9312164290223701,,,0.9347531361571584,,,0.0
nc-1-n4-2-n8-0-skip1-26,"[4, 4, 4]",1,1,128.0,2,26,,,0.04571662098169327,,,0.9311481675482427,,,0.9346919094361552,,,0.0
nc-1-n4-2-n8-0-skip1-28,"[4, 4, 4]",1,1,128.0,2,28,,,0.04587489552795887,,,0.9310054802960539,,,0.9345644283615809,,,0.0
nc-1-n4-2-n8-0-skip1-30,"[4, 4, 4]",1,1,128.0,2,30,,,0.04544941149652004,,,0.9316483234588971,,,0.9351390163864206,,,0.0
nc-1-n4-2-n8-0-skip1,"[4, 4, 4]",1,1,128.0,2,0,0.0492117037375768,0.044839994981884956,,0.9279544904205705,0.9260701929976133,,0.9301843576771227,0.9318534890403153,,0.0,0.0,
nc-1-n4-2-n8-0-skip0-0,"[4, 4, 4]",0,1,128.0,2,0,,,0.1548888385295868,,,0.6660777667417952,,,0.7499593539136122,,,0.0
nc-1-n4-2-n8-0-skip0-2,"[4, 4, 4]",0,1,128.0,2,2,,,0.15492293238639832,,,0.6658769434385725,,,0.7504315677477582,,,0.0
nc-1-n4-2-n8-0-skip0-4,"[4, 4, 4]",0,1,128.0,2,4,,,0.15489107370376587,,,0.6656831316831111,,,0.750290165696786,,,0.0
nc-1-n4-2-n8-0-skip0-6,"[4, 4, 4]",0,1,128.0,2,6,,,0.1549682766199112,,,0.6661136750721408,,,0.7501420037109356,,,0.0
nc-1-n4-2-n8-0-skip0-8,"[4, 4, 4]",0,1,128.0,2,8,,,0.1552053615450859,,,0.6651884655434164,,,0.7500667695364143,,,0.0
nc-1-n4-2-n8-0-skip0-10,"[4, 4, 4]",0,1,128.0,2,10,,,0.15507511794567108,,,0.6656891373857219,,,0.750335853215282,,,0.0
nc-1-n4-2-n8-0-skip0-12,"[4, 4, 4]",0,1,128.0,2,12,,,0.1550539880990982,,,0.6649000834932496,,,0.7505249621175015,,,0.0
nc-1-n4-2-n8-0-skip0-14,"[4, 4, 4]",0,1,128.0,2,14,,,0.15508123487234116,,,0.6650398627906622,,,0.7506901674557673,,,0.0
nc-1-n4-2-n8-0-skip0-16,"[4, 4, 4]",0,1,128.0,2,16,,,0.15532569587230682,,,0.6638195217328549,,,0.7502564800985971,,,0.0
nc-1-n4-2-n8-0-skip0-18,"[4, 4, 4]",0,1,128.0,2,18,,,0.15505889058113098,,,0.6654184798255586,,,0.7506523429154153,,,0.0
nc-1-n4-2-n8-0-skip0-20,"[4, 4, 4]",0,1,128.0,2,20,,,0.15491285175085068,,,0.6642071145681199,,,0.7509999974976833,,,0.0
nc-1-n4-2-n8-0-skip0-22,"[4, 4, 4]",0,1,128.0,2,22,,,0.15517981350421906,,,0.6640576075925599,,,0.7505351452583785,,,0.0
nc-1-n4-2-n8-0-skip0-24,"[4, 4, 4]",0,1,128.0,2,24,,,0.15517479926347733,,,0.66486222947182,,,0.7508317700600607,,,0.0
nc-1-n4-2-n8-0-skip0-26,"[4, 4, 4]",0,1,128.0,2,26,,,0.15516158193349838,,,0.664423071287956,,,0.7511097332832183,,,0.0
nc-1-n4-2-n8-0-skip0-28,"[4, 4, 4]",0,1,128.0,2,28,,,0.15517033636569977,,,0.6648915382563136,,,0.7507726629484694,,,0.0
nc-1-n4-2-n8-0-skip0-30,"[4, 4, 4]",0,1,128.0,2,30,,,0.1555013358592987,,,0.664271534850662,,,0.7507675212397007,,,0.0
nc-1-n4-2-n8-0-skip0,"[4, 4, 4]",0,1,128.0,2,0,0.15510462423165639,0.1463693603873253,,0.6746010693570356,0.6751892250396733,,0.7527780094919211,0.7511567635279532,,0.0,0.0,
nc-1-n4-1-n8-0-skip1-0,"[4, 4]",1,1,256.0,1,0,,,0.09126609191298485,,,0.9129159067787891,,,0.9186455462185616,,,0.0
nc-1-n4-1-n8-0-skip1-2,"[4, 4]",1,1,256.0,1,2,,,0.09137493744492531,,,0.9123303555098501,,,0.9181300653053132,,,0.0
nc-1-n4-1-n8-0-skip1-4,"[4, 4]",1,1,256.0,1,4,,,0.09138471633195877,,,0.9117476341239337,,,0.9176150857753675,,,0.0
nc-1-n4-1-n8-0-skip1-6,"[4, 4]",1,1,256.0,1,6,,,0.09172113612294197,,,0.9109746266515588,,,0.9169623417533099,,,0.0
nc-1-n4-1-n8-0-skip1-8,"[4, 4]",1,1,256.0,1,8,,,0.09185649082064629,,,0.9099444230983776,,,0.9160792410826817,,,0.0
nc-1-n4-1-n8-0-skip1-10,"[4, 4]",1,1,256.0,1,10,,,0.0914623886346817,,,0.9108475650142067,,,0.9168527062444356,,,0.0
nc-1-n4-1-n8-0-skip1-12,"[4, 4]",1,1,256.0,1,12,,,0.0918474867939949,,,0.9094656785588183,,,0.9156524139370501,,,0.0
nc-1-n4-1-n8-0-skip1-14,"[4, 4]",1,1,256.0,1,14,,,0.09166974574327469,,,0.9101809061749899,,,0.9162762129630454,,,0.0
nc-1-n4-1-n8-0-skip1-16,"[4, 4]",1,1,256.0,1,16,,,0.09167731553316116,,,0.9091903303634887,,,0.9154136791274923,,,0.0
nc-1-n4-1-n8-0-skip1-18,"[4, 4]",1,1,256.0,1,18,,,0.09222075343132019,,,0.9077873305224751,,,0.914216108089482,,,0.0
nc-1-n4-1-n8-0-skip1-20,"[4, 4]",1,1,256.0,1,20,,,0.09182334318757057,,,0.9093479412476686,,,0.9155377369960674,,,0.0
nc-1-n4-1-n8-0-skip1-22,"[4, 4]",1,1,256.0,1,22,,,0.09201009571552277,,,0.908193982012458,,,0.914569305487161,,,0.0
nc-1-n4-1-n8-0-skip1-24,"[4, 4]",1,1,256.0,1,24,,,0.09255438670516014,,,0.9065269974466892,,,0.9131237189886607,,,0.0
nc-1-n4-1-n8-0-skip1-26,"[4, 4]",1,1,256.0,1,26,,,0.09210286289453506,,,0.9075374946215016,,,0.9140154986502578,,,0.0
nc-1-n4-1-n8-0-skip1-28,"[4, 4]",1,1,256.0,1,28,,,0.09172969684004784,,,0.9074828228049192,,,0.9139334042641978,,,0.0
nc-1-n4-1-n8-0-skip1-30,"[4, 4]",1,1,256.0,1,30,,,0.0925404243171215,,,0.9062000960729295,,,0.9128470731616307,,,0.0
nc-1-n4-1-n8-0-skip1,"[4, 4]",1,1,256.0,1,0,0.09088007807731628,0.08428958803415298,,0.9138341786045305,0.9163354885823114,,0.9215485624712481,0.9193547137460847,,0.0,0.0,
nc-1-n4-1-n8-0-skip0-0,"[4, 4]",0,1,256.0,1,0,,,0.13208698481321335,,,0.7239027692714557,,,0.7653113104566147,,,0.0
nc-1-n4-1-n8-0-skip0-2,"[4, 4]",0,1,256.0,1,2,,,0.13225635141134262,,,0.723241335728811,,,0.764941771643144,,,0.0
nc-1-n4-1-n8-0-skip0-4,"[4, 4]",0,1,256.0,1,4,,,0.132389634847641,,,0.7232038592284663,,,0.7651508457204754,,,0.0
nc-1-n4-1-n8-0-skip0-6,"[4, 4]",0,1,256.0,1,6,,,0.13237303495407104,,,0.7226608120428222,,,0.7645180668735297,,,0.0
nc-1-n4-1-n8-0-skip0-8,"[4, 4]",0,1,256.0,1,8,,,0.13230714946985245,,,0.7237979308233815,,,0.7655200837039644,,,0.0
nc-1-n4-1-n8-0-skip0-10,"[4, 4]",0,1,256.0,1,10,,,0.1324702501296997,,,0.7216578705712463,,,0.7640352687918646,,,0.0
nc-1-n4-1-n8-0-skip0-12,"[4, 4]",0,1,256.0,1,12,,,0.1325918510556221,,,0.7219418962475694,,,0.764245245359141,,,0.0
nc-1-n4-1-n8-0-skip0-14,"[4, 4]",0,1,256.0,1,14,,,0.13252602517604828,,,0.7226424024448337,,,0.7644701594689614,,,0.0
nc-1-n4-1-n8-0-skip0-16,"[4, 4]",0,1,256.0,1,16,,,0.1323576346039772,,,0.7227757704596793,,,0.7647500417482096,,,0.0
nc-1-n4-1-n8-0-skip0-18,"[4, 4]",0,1,256.0,1,18,,,0.13245806843042374,,,0.7230338964348002,,,0.7650048033440371,,,0.0
nc-1-n4-1-n8-0-skip0-20,"[4, 4]",0,1,256.0,1,20,,,0.13281407952308655,,,0.7208966691032046,,,0.7636973962438314,,,0.0
nc-1-n4-1-n8-0-skip0-22,"[4, 4]",0,1,256.0,1,22,,,0.13271965831518173,,,0.7211413213510223,,,0.7636366847056713,,,0.0
nc-1-n4-1-n8-0-skip0-24,"[4, 4]",0,1,256.0,1,24,,,0.132685586810112,,,0.7221247121089382,,,0.7642313381822834,,,0.0
nc-1-n4-1-n8-0-skip0-26,"[4, 4]",0,1,256.0,1,26,,,0.1332877352833748,,,0.7207663559863964,,,0.7633369375279717,,,0.0
nc-1-n4-1-n8-0-skip0-28,"[4, 4]",0,1,256.0,1,28,,,0.13351064920425415,,,0.7189859130068246,,,0.7623926101363402,,,0.0
nc-1-n4-1-n8-0-skip0-30,"[4, 4]",0,1,256.0,1,30,,,0.13296641409397125,,,0.7215778464775191,,,0.7637153558857321,,,0.0
nc-1-n4-1-n8-0-skip0,"[4, 4]",0,1,256.0,1,0,0.13283165593942006,0.12287832796573639,,0.7291396684741486,0.7314726980075601,,0.7711156207480819,0.7670537627925996,,0.0,0.0,
nc-1-n4-0-n8-0-skip1-0,[4],1,1,512.0,0,0,,,0.057627057656645775,,,0.8942888993714448,,,0.8988737330273933,,,0.0
nc-1-n4-0-n8-0-skip1-2,[4],1,1,512.0,0,2,,,0.05767371132969856,,,0.894000244657583,,,0.8985981902436293,,,0.0
nc-1-n4-0-n8-0-skip1-4,[4],1,1,512.0,0,4,,,0.057602815330028534,,,0.894234216001186,,,0.8988070637676395,,,0.0
nc-1-n4-0-n8-0-skip1-6,[4],1,1,512.0,0,6,,,0.05770675837993622,,,0.8933893056545481,,,0.8980850294931138,,,0.0
nc-1-n4-0-n8-0-skip1-8,[4],1,1,512.0,0,8,,,0.05780850537121296,,,0.8934852422754023,,,0.898211206971101,,,0.0
nc-1-n4-0-n8-0-skip1-10,[4],1,1,512.0,0,10,,,0.05757609382271767,,,0.894075277483379,,,0.8986770619770112,,,0.0
nc-1-n4-0-n8-0-skip1-12,[4],1,1,512.0,0,12,,,0.057734208181500435,,,0.8936376693636795,,,0.8983657139856466,,,0.0
nc-1-n4-0-n8-0-skip1-14,[4],1,1,512.0,0,14,,,0.057765401899814606,,,0.8934141737935538,,,0.8980897700952404,,,0.0
nc-1-n4-0-n8-0-skip1-16,[4],1,1,512.0,0,16,,,0.057559795677661896,,,0.8931533196944749,,,0.8978542717379009,,,0.0
nc-1-n4-0-n8-0-skip1-18,[4],1,1,512.0,0,18,,,0.057794513180851936,,,0.892902754771704,,,0.8976152360983614,,,0.0
nc-1-n4-0-n8-0-skip1-20,[4],1,1,512.0,0,20,,,0.057868290692567825,,,0.8925320340871686,,,0.897339091654634,,,0.0
nc-1-n4-0-n8-0-skip1-22,[4],1,1,512.0,0,22,,,0.05763218738138676,,,0.8933170509763845,,,0.8980172571900942,,,0.0
nc-1-n4-0-n8-0-skip1-24,[4],1,1,512.0,0,24,,,0.05769574083387852,,,0.8929630993426739,,,0.8977499784911163,,,0.0
nc-1-n4-0-n8-0-skip1-26,[4],1,1,512.0,0,26,,,0.05784221924841404,,,0.8925238219010103,,,0.8974032401983336,,,0.0
nc-1-n4-0-n8-0-skip1-28,[4],1,1,512.0,0,28,,,0.05750603787600994,,,0.8943660512186734,,,0.8990326798140837,,,0.0
nc-1-n4-0-n8-0-skip1-30,[4],1,1,512.0,0,30,,,0.05734736658632755,,,0.8937245824620283,,,0.8983719725372218,,,0.0
nc-1-n4-0-n8-0-skip1,[4],1,1,512.0,0,0,0.05963511640826861,0.05486825481057167,,0.9017734002748798,0.8990540231876888,,0.9037481221981808,0.9061494183316674,,0.0,0.0,
nc-1-n4-0-n8-0-skip0-0,[4],0,1,512.0,0,0,,,0.057627057656645775,,,0.8942888993714448,,,0.8988737330273933,,,0.0
nc-1-n4-0-n8-0-skip0-2,[4],0,1,512.0,0,2,,,0.05767371132969856,,,0.894000244657583,,,0.8985981902436293,,,0.0
nc-1-n4-0-n8-0-skip0-4,[4],0,1,512.0,0,4,,,0.057602815330028534,,,0.894234216001186,,,0.8988070637676395,,,0.0
nc-1-n4-0-n8-0-skip0-6,[4],0,1,512.0,0,6,,,0.05770675837993622,,,0.8933893056545481,,,0.8980850294931138,,,0.0
nc-1-n4-0-n8-0-skip0-8,[4],0,1,512.0,0,8,,,0.05780850537121296,,,0.8934852422754023,,,0.898211206971101,,,0.0
nc-1-n4-0-n8-0-skip0-10,[4],0,1,512.0,0,10,,,0.05757609382271767,,,0.894075277483379,,,0.8986770619770112,,,0.0
nc-1-n4-0-n8-0-skip0-12,[4],0,1,512.0,0,12,,,0.057734208181500435,,,0.8936376693636795,,,0.8983657139856466,,,0.0
nc-1-n4-0-n8-0-skip0-14,[4],0,1,512.0,0,14,,,0.057765401899814606,,,0.8934141737935538,,,0.8980897700952404,,,0.0
nc-1-n4-0-n8-0-skip0-16,[4],0,1,512.0,0,16,,,0.057559795677661896,,,0.8931533196944749,,,0.8978542717379009,,,0.0
nc-1-n4-0-n8-0-skip0-18,[4],0,1,512.0,0,18,,,0.057794513180851936,,,0.892902754771704,,,0.8976152360983614,,,0.0
nc-1-n4-0-n8-0-skip0-20,[4],0,1,512.0,0,20,,,0.057868290692567825,,,0.8925320340871686,,,0.897339091654634,,,0.0
nc-1-n4-0-n8-0-skip0-22,[4],0,1,512.0,0,22,,,0.05763218738138676,,,0.8933170509763845,,,0.8980172571900942,,,0.0
nc-1-n4-0-n8-0-skip0-24,[4],0,1,512.0,0,24,,,0.05769574083387852,,,0.8929630993426739,,,0.8977499784911163,,,0.0
nc-1-n4-0-n8-0-skip0-26,[4],0,1,512.0,0,26,,,0.05784221924841404,,,0.8925238219010103,,,0.8974032401983336,,,0.0
nc-1-n4-0-n8-0-skip0-28,[4],0,1,512.0,0,28,,,0.05750603787600994,,,0.8943660512186734,,,0.8990326798140837,,,0.0
nc-1-n4-0-n8-0-skip0-30,[4],0,1,512.0,0,30,,,0.05734736658632755,,,0.8937245824620283,,,0.8983719725372218,,,0.0
nc-1-n4-0-n8-0-skip0,[4],0,1,512.0,0,0,0.05963511640826861,0.05486825481057167,,0.9017734002748798,0.8990540231876888,,0.9037481221981808,0.9061494183316674,,0.0,0.0,
