"run_uuid","name","best_epoch","arc_filters","arc_rank","arc_kernel","arc_stride_1","arc_stride_2","arc_num_conv1","arc_num_layers","arc_num_conv2","arc_latent_dim","arc_latent_volume","arc_skip","arc_encoder_blocks","best_epoch","train_loss","train_Accuracy","train_Accuracy_seq","train_F1","valid_loss","valid_Accuracy","valid_Accuracy_seq","valid_F1","test_loss","test_Accuracy","test_Accuracy_seq","test_F1"
"7c01bf6db1b84f9695e2db70a113fc69",A_nc1-resnet0-nc1-2encode-flat1-skip0,18,"8","16","3","2","2","1","0","1","0","512","0","2",18,0.011624511836277407,0.993221749736287,0.09440928270042194,0.9931929539461635,0.010212885710049649,0.9935327646683674,0.14285714285714285,0.9935123009027602,0.01174261416148009,0.9913708917025862,0.09051724137931035,0.991325342260128
"7c01bf6db1b84f9695e2db70a113fc69",A_nc1-resnet0-nc1-2encode-flat1-skip0,18,"8","16","3","2","2","1","0","1","0","512","0","2",18,0.011624511836277407,0.993221749736287,0.09440928270042194,0.9931929539461635,0.010212885710049649,0.9935327646683674,0.14285714285714285,0.9935123009027602,0.11029559361009762,0.8593834186422413,0.0,0.8453232631191583
"7c01bf6db1b84f9695e2db70a113fc69",A_nc1-resnet0-nc1-2encode-flat1-skip0,18,"8","16","3","2","2","1","0","1","0","512","0","2",18,0.011624511836277407,0.993221749736287,0.09440928270042194,0.9931929539461635,0.010212885710049649,0.9935327646683674,0.14285714285714285,0.9935123009027602,0.11117679998278618,0.8582721578663793,0.0,0.8442735101600438
"6d1c9cca854b4551ab6e24591efdd1a7",A_nc1-resnet0-nc1-2encode-flat1-skip1,19,"8","16","3","2","2","1","0","1","0","512","1","2",19,0.003319698771489352,0.9998846255274262,0.959915611814346,0.999884507613946,0.0023731829251675885,0.9999003507653061,0.9591836734693877,0.9999003024552238,0.0000418039166859,1.0,1.0,1.0
"6d1c9cca854b4551ab6e24591efdd1a7",A_nc1-resnet0-nc1-2encode-flat1-skip1,19,"8","16","3","2","2","1","0","1","0","512","1","2",19,0.003319698771489352,0.9998846255274262,0.959915611814346,0.999884507613946,0.0023731829251675885,0.9999003507653061,0.9591836734693877,0.9999003024552238,0.0025663685699892714,0.9998484644396551,0.9612068965517241,0.9998483940358901
"6d1c9cca854b4551ab6e24591efdd1a7",A_nc1-resnet0-nc1-2encode-flat1-skip1,19,"8","16","3","2","2","1","0","1","0","512","1","2",19,0.003319698771489352,0.9998846255274262,0.959915611814346,0.999884507613946,0.0023731829251675885,0.9999003507653061,0.9591836734693877,0.9999003024552238,0.0037078091489343807,0.9986614358836207,0.5560344827586207,0.9986593573919366
"6d1c9cca854b4551ab6e24591efdd1a7",A_nc1-resnet0-nc1-2encode-flat1-skip1,19,"8","16","3","2","2","1","0","1","0","512","1","2",19,0.003319698771489352,0.9998846255274262,0.959915611814346,0.999884507613946,0.0023731829251675885,0.9999003507653061,0.9591836734693877,0.9999003024552238,0.12748551394405036,0.819159146012931,0.0,0.7773439157214872
"4bd9e67741a640a88f62467ee7c84a8e",A_nc1-resnet0-nc2-2encode-flat1-skip0,18,"8","16","3","2","2","1","0","2","0","256","0","2",18,0.05396976431965325,0.9353851447125527,0.0,0.9331664213815315,0.058015060744115284,0.9264588647959183,0.0,0.9235779424671255,0.06005796584589728,0.9255034348060345,0.0,0.9224440106283347
"4bd9e67741a640a88f62467ee7c84a8e",A_nc1-resnet0-nc2-2encode-flat1-skip0,18,"8","16","3","2","2","1","0","2","0","256","0","2",18,0.05396976431965325,0.9353851447125527,0.0,0.9331664213815315,0.058015060744115284,0.9264588647959183,0.0,0.9235779424671255,0.11915986676668298,0.8498114224137931,0.0,0.8301874467634127
"4bd9e67741a640a88f62467ee7c84a8e",A_nc1-resnet0-nc2-2encode-flat1-skip0,18,"8","16","3","2","2","1","0","2","0","256","0","2",18,0.05396976431965325,0.9353851447125527,0.0,0.9331664213815315,0.058015060744115284,0.9264588647959183,0.0,0.9235779424671255,0.12035652378509784,0.8437415813577587,0.0,0.8233015626684962
"50ca7fb8a7e046d7bf5aef3bda3b4a79",A_nc1-resnet0-nc2-2encode-flat1-skip1,18,"8","16","3","2","2","1","0","2","0","256","1","2",18,0.0042096930659152095,0.9997826427347046,0.9140295358649789,0.9997823756928106,0.00396876678117836,0.999870455994898,0.9387755102040817,0.9998703793084506,0.004230049972679338,0.9998821390086207,0.9396551724137931,0.9998820840892613
"50ca7fb8a7e046d7bf5aef3bda3b4a79",A_nc1-resnet0-nc2-2encode-flat1-skip1,18,"8","16","3","2","2","1","0","2","0","256","1","2",18,0.0042096930659152095,0.9997826427347046,0.9140295358649789,0.9997823756928106,0.00396876678117836,0.999870455994898,0.9387755102040817,0.9998703793084506,0.004968066430843339,0.9995874865301724,0.8017241379310345,0.9995872677083871
"50ca7fb8a7e046d7bf5aef3bda3b4a79",A_nc1-resnet0-nc2-2encode-flat1-skip1,18,"8","16","3","2","2","1","0","2","0","256","1","2",18,0.0042096930659152095,0.9997826427347046,0.9140295358649789,0.9997823756928106,0.00396876678117836,0.999870455994898,0.9387755102040817,0.9998703793084506,0.00526759620145734,0.9947972790948276,0.07327586206896551,0.9947686803829042
d52312c427fb461598d70343ffb821d8,A_nc1-resnet0-nc3-2encode-flat1-skip0,19,"8","16","3","2","2","1","0","3","0","128","0","2",19,0.1013149739192005,0.8633770520174051,0.0,0.8483776999807339,0.11549013290478259,0.8416872608418368,0.0,0.8165941475421964,0.11438610494650643,0.8427481815732759,0.0,0.822664438797048
d52312c427fb461598d70343ffb821d8,A_nc1-resnet0-nc3-2encode-flat1-skip0,19,"8","16","3","2","2","1","0","3","0","128","0","2",19,0.1013149739192005,0.8633770520174051,0.0,0.8483776999807339,0.11549013290478259,0.8416872608418368,0.0,0.8165941475421964,0.12326341726142785,0.8399952855603449,0.0,0.8160448732207131
d52312c427fb461598d70343ffb821d8,A_nc1-resnet0-nc3-2encode-flat1-skip0,19,"8","16","3","2","2","1","0","3","0","128","0","2",19,0.1013149739192005,0.8633770520174051,0.0,0.8483776999807339,0.11549013290478259,0.8416872608418368,0.0,0.8165941475421964,0.12836897630116034,0.8381263469827587,0.0,0.815851355316971
"38758edc12a3442c8be86b920a5c42c4",A_nc1-resnet0-nc3-2encode-flat1-skip1,19,"8","16","3","2","2","1","0","3","0","128","1","2",19,0.007674220916009528,0.9974885449630801,0.4092827004219409,0.9974835384111537,0.008677032110946519,0.9958545918367347,0.22959183673469388,0.9958446169791795,0.005253176501919997,0.9947888604525862,0.13793103448275862,0.9947609238900225
"38758edc12a3442c8be86b920a5c42c4",A_nc1-resnet0-nc3-2encode-flat1-skip1,19,"8","16","3","2","2","1","0","3","0","128","1","2",19,0.007674220916009528,0.9974885449630801,0.4092827004219409,0.9974835384111537,0.008677032110946519,0.9958545918367347,0.22959183673469388,0.9958446169791795,0.008286663507721547,0.9970366379310345,0.3232758620689655,0.9970308693519185
"38758edc12a3442c8be86b920a5c42c4",A_nc1-resnet0-nc3-2encode-flat1-skip1,19,"8","16","3","2","2","1","0","3","0","128","1","2",19,0.007674220916009528,0.9974885449630801,0.4092827004219409,0.9974835384111537,0.008677032110946519,0.9958545918367347,0.22959183673469388,0.9958446169791795,0.029608839063038087,0.9748956088362069,0.0,0.9742560510175043
"44f2826ca7ef49888fede78c31cfddf8",A_nc1-resnet1-nc1-2encode-flat1-skip0,19,"8","16","3","2","2","1","1","1","0","512","0","2",19,0.008871546779456646,0.9956724271492616,0.23734177215189872,0.995659853738322,0.008339513178762734,0.9950573979591837,0.1377551020408163,0.9950420572830684,0.009665095472130281,0.9932650862068966,0.17672413793103448,0.9932371098432992
"44f2826ca7ef49888fede78c31cfddf8",A_nc1-resnet1-nc1-2encode-flat1-skip0,19,"8","16","3","2","2","1","1","1","0","512","0","2",19,0.008871546779456646,0.9956724271492616,0.23734177215189872,0.995659853738322,0.008339513178762734,0.9950573979591837,0.1377551020408163,0.9950420572830684,0.11489805514956343,0.8544585129310345,0.0,0.8397730258213685
"44f2826ca7ef49888fede78c31cfddf8",A_nc1-resnet1-nc1-2encode-flat1-skip0,19,"8","16","3","2","2","1","1","1","0","512","0","2",19,0.008871546779456646,0.9956724271492616,0.23734177215189872,0.995659853738322,0.008339513178762734,0.9950573979591837,0.1377551020408163,0.9950420572830684,0.1198811637687272,0.8489022090517241,0.0,0.8302976277999137
"48fbd693c68a41eaaba398efdb94ec1b",A_nc1-resnet1-nc1-2encode-flat1-skip1,19,"8","16","3","2","2","1","1","1","0","512","1","2",19,0.001673777774860493,0.9999814576740507,0.9920886075949367,0.9999814457721046,0.000966446869769,0.9999501753826531,0.9795918367346939,0.9999501601589433,0.0000289450847112,1.0,1.0,1.0
"48fbd693c68a41eaaba398efdb94ec1b",A_nc1-resnet1-nc1-2encode-flat1-skip1,19,"8","16","3","2","2","1","1","1","0","512","1","2",19,0.001673777774860493,0.9999814576740507,0.9920886075949367,0.9999814457721046,0.000966446869769,0.9999501753826531,0.9795918367346939,0.9999501601589433,0.0010696865100381446,0.9999494881465517,0.9956896551724138,0.9999494881465517
"48fbd693c68a41eaaba398efdb94ec1b",A_nc1-resnet1-nc1-2encode-flat1-skip1,19,"8","16","3","2","2","1","1","1","0","512","1","2",19,0.001673777774860493,0.9999814576740507,0.9920886075949367,0.9999814457721046,0.000966446869769,0.9999501753826531,0.9795918367346939,0.9999501601589433,0.0034332021284077703,0.9980889682112069,0.15948275862068967,0.9980854422441129
"03c47d74aa9644a6b3f681604f196a1c",A_nc1-resnet1-nc2-2encode-flat1-skip0,17,"8","16","3","2","2","1","1","2","0","256","0","2",17,0.04733922151762222,0.9425744165348101,0.0,0.9411447629412141,0.051442861024822505,0.9341218909438775,0.0,0.9323476826251029,0.05429246552802365,0.9302347117456896,0.0,0.928430482521627
"03c47d74aa9644a6b3f681604f196a1c",A_nc1-resnet1-nc2-2encode-flat1-skip0,17,"8","16","3","2","2","1","1","2","0","256","0","2",17,0.04733922151762222,0.9425744165348101,0.0,0.9411447629412141,0.051442861024822505,0.9341218909438775,0.0,0.9323476826251029,0.12061594837698443,0.8463261045258621,0.0,0.8290812220611005
"03c47d74aa9644a6b3f681604f196a1c",A_nc1-resnet1-nc2-2encode-flat1-skip0,17,"8","16","3","2","2","1","1","2","0","256","0","2",17,0.04733922151762222,0.9425744165348101,0.0,0.9411447629412141,0.051442861024822505,0.9341218909438775,0.0,0.9323476826251029,0.12261404084234402,0.8404835668103449,0.0,0.8155869074458301
"11c16b0bebf74fc7ae2b58c88f04765c",A_nc1-resnet1-nc2-2encode-flat1-skip1,19,"8","16","3","2","2","1","1","2","0","256","1","2",19,0.0037799147886070834,0.9992387345068565,0.7325949367088608,0.9992389666355409,0.0030375736461458157,0.9992625956632653,0.7040816326530612,0.999263239139214,0.0032648102035103686,0.998846646012931,0.5818965517241379,0.9988468504149255
"11c16b0bebf74fc7ae2b58c88f04765c",A_nc1-resnet1-nc2-2encode-flat1-skip1,19,"8","16","3","2","2","1","1","2","0","256","1","2",19,0.0037799147886070834,0.9992387345068565,0.7325949367088608,0.9992389666355409,0.0030375736461458157,0.9992625956632653,0.7040816326530612,0.999263239139214,0.0057046380423908605,0.9943258351293104,0.10775862068965517,0.9942928016654013
"11c16b0bebf74fc7ae2b58c88f04765c",A_nc1-resnet1-nc2-2encode-flat1-skip1,19,"8","16","3","2","2","1","1","2","0","256","1","2",19,0.0037799147886070834,0.9992387345068565,0.7325949367088608,0.9992389666355409,0.0030375736461458157,0.9992625956632653,0.7040816326530612,0.999263239139214,0.006496539194907607,0.9971460802801724,0.3448275862068966,0.9971444027126338
ce93c7c1f0884275bad27397795ac7d9,A_nc1-resnet1-nc3-2encode-flat1-skip0,19,"8","16","3","2","2","1","1","3","0","128","0","2",19,0.10356951127701168,0.8621130834651899,0.0,0.8471895207839419,0.11742095983758265,0.8382692920918368,0.0,0.8124020698500881,0.11346492274054165,0.847588900862069,0.0,0.827007002147517
ce93c7c1f0884275bad27397795ac7d9,A_nc1-resnet1-nc3-2encode-flat1-skip0,19,"8","16","3","2","2","1","1","3","0","128","0","2",19,0.10356951127701168,0.8621130834651899,0.0,0.8471895207839419,0.11742095983758265,0.8382692920918368,0.0,0.8124020698500881,0.12260059626965687,0.8418558054956896,0.0,0.8199332337802946
ce93c7c1f0884275bad27397795ac7d9,A_nc1-resnet1-nc3-2encode-flat1-skip0,19,"8","16","3","2","2","1","1","3","0","128","0","2",19,0.10356951127701168,0.8621130834651899,0.0,0.8471895207839419,0.11742095983758265,0.8382692920918368,0.0,0.8124020698500881,0.12419713352774751,0.8357017780172413,0.0,0.8100867827071161
"52babda69c2d41dbb5fb1e013d67e188",A_nc1-resnet1-nc3-2encode-flat1-skip1,19,"8","16","3","2","2","1","1","3","0","128","1","2",19,0.007250578889332492,0.9969611188027426,0.3802742616033755,0.9969551667585419,0.007106360019545774,0.9954958545918368,0.27040816326530615,0.9954884990272065,0.0000341222749457,1.0,1.0,1.0
"52babda69c2d41dbb5fb1e013d67e188",A_nc1-resnet1-nc3-2encode-flat1-skip1,19,"8","16","3","2","2","1","1","3","0","128","1","2",19,0.007250578889332492,0.9969611188027426,0.3802742616033755,0.9969551667585419,0.007106360019545774,0.9954958545918368,0.27040816326530615,0.9954884990272065,0.006799075294864075,0.9963884024784483,0.3146551724137931,0.9963863605956667
"52babda69c2d41dbb5fb1e013d67e188",A_nc1-resnet1-nc3-2encode-flat1-skip1,19,"8","16","3","2","2","1","1","3","0","128","1","2",19,0.007250578889332492,0.9969611188027426,0.3802742616033755,0.9969551667585419,0.007106360019545774,0.9954958545918368,0.27040816326530615,0.9954884990272065,0.010303602754620129,0.9934166217672413,0.10775862068965517,0.9934091318800354
efd02df234ba45f482e5f9de94f5a77a,A_nc1-resnet2-nc1-2encode-flat1-skip0,19,"8","16","3","2","2","1","2","1","0","512","0","2",19,0.008306686900053095,0.9960443037974683,0.2679324894514768,0.9960354678109096,0.008976070219840931,0.9940509406887755,0.19387755102040816,0.9940303592793821,0.009195240174323834,0.9941658809267241,0.21982758620689655,0.9941525515412456
efd02df234ba45f482e5f9de94f5a77a,A_nc1-resnet2-nc1-2encode-flat1-skip0,19,"8","16","3","2","2","1","2","1","0","512","0","2",19,0.008306686900053095,0.9960443037974683,0.2679324894514768,0.9960354678109096,0.008976070219840931,0.9940509406887755,0.19387755102040816,0.9940303592793821,0.11032632969576738,0.8655037715517241,0.0,0.8544687628582293
efd02df234ba45f482e5f9de94f5a77a,A_nc1-resnet2-nc1-2encode-flat1-skip0,19,"8","16","3","2","2","1","2","1","0","512","0","2",19,0.008306686900053095,0.9960443037974683,0.2679324894514768,0.9960354678109096,0.008976070219840931,0.9940509406887755,0.19387755102040816,0.9940303592793821,0.11978684969503305,0.8521265490301724,0.0,0.8348870245601697
"9290d608f62d472ca10ca3b700e1cad6",A_nc1-resnet2-nc1-2encode-flat1-skip1,16,"8","16","3","2","2","1","2","1","0","512","1","2",16,0.0016624506994962049,0.9999175896624473,0.9715189873417721,0.9999175947578549,0.0008724610634832,0.9999900350765306,0.9948979591836735,0.9999900306068105,0.0000328152702799,1.0,1.0,1.0
"9290d608f62d472ca10ca3b700e1cad6",A_nc1-resnet2-nc1-2encode-flat1-skip1,16,"8","16","3","2","2","1","2","1","0","512","1","2",16,0.0016624506994962049,0.9999175896624473,0.9715189873417721,0.9999175947578549,0.0008724610634832,0.9999900350765306,0.9948979591836735,0.9999900306068105,0.0004779446894175,0.999932650862069,0.9956896551724138,0.9999325651166387
"9290d608f62d472ca10ca3b700e1cad6",A_nc1-resnet2-nc1-2encode-flat1-skip1,16,"8","16","3","2","2","1","2","1","0","512","1","2",16,0.0016624506994962049,0.9999175896624473,0.9715189873417721,0.9999175947578549,0.0008724610634832,0.9999900350765306,0.9948979591836735,0.9999900306068105,0.0009766419183318,0.9998063712284483,0.9827586206896551,0.9998062244265308
"5def00e12ba14299ba4a2b79c96d1021",A_nc1-resnet2-nc2-2encode-flat1-skip0,17,"8","16","3","2","2","1","2","2","0","256","0","2",17,0.033552071103189564,0.9596467480880801,0.0,0.9592586521315523,0.04007994337957733,0.9487603635204082,0.0,0.9480287401824312,0.04146571210103816,0.9466426454741379,0.0,0.9458615765992946
"5def00e12ba14299ba4a2b79c96d1021",A_nc1-resnet2-nc2-2encode-flat1-skip0,17,"8","16","3","2","2","1","2","2","0","256","0","2",17,0.033552071103189564,0.9596467480880801,0.0,0.9592586521315523,0.04007994337957733,0.9487603635204082,0.0,0.9480287401824312,0.1151493722251777,0.8532883216594828,0.0,0.8378825356815109
"5def00e12ba14299ba4a2b79c96d1021",A_nc1-resnet2-nc2-2encode-flat1-skip0,17,"8","16","3","2","2","1","2","2","0","256","0","2",17,0.033552071103189564,0.9596467480880801,0.0,0.9592586521315523,0.04007994337957733,0.9487603635204082,0.0,0.9480287401824312,0.12092998161398132,0.8442466998922413,0.0,0.8216972183108856
f600ebe78b3c42309cba41b8ab4c6589,A_nc1-resnet2-nc2-2encode-flat1-skip1,18,"8","16","3","2","2","1","2","2","0","256","1","2",18,0.0015703879254044895,0.9998794748813291,0.9567510548523207,0.999879455544485,0.001113980140166395,0.9997708067602041,0.923469387755102,0.9997707757218687,0.000075138698917,0.9999579067887931,0.978448275862069,0.9999578858063343
f600ebe78b3c42309cba41b8ab4c6589,A_nc1-resnet2-nc2-2encode-flat1-skip1,18,"8","16","3","2","2","1","2","2","0","256","1","2",18,0.0015703879254044895,0.9998794748813291,0.9567510548523207,0.999879455544485,0.001113980140166395,0.9997708067602041,0.923469387755102,0.9997707757218687,0.001230437294499756,0.9995622306034483,0.8189655172413793,0.9995620005104051
f600ebe78b3c42309cba41b8ab4c6589,A_nc1-resnet2-nc2-2encode-flat1-skip1,18,"8","16","3","2","2","1","2","2","0","256","1","2",18,0.0015703879254044895,0.9998794748813291,0.9567510548523207,0.999879455544485,0.001113980140166395,0.9997708067602041,0.923469387755102,0.9997707757218687,0.0022891905893378988,0.9998821390086207,0.9439655172413793,0.9998821012339199
e1228dd2a29d47e49fe32cb20b6269c0,A_nc1-resnet2-nc3-2encode-flat1-skip0,19,"8","16","3","2","2","1","2","3","0","128","0","2",19,0.10293461740771427,0.8628805297336498,0.0,0.8471764182725693,0.12122543551483933,0.8321906887755102,0.0,0.8045002896321019,0.11772609797531161,0.8392207704741379,0.0,0.8173359321244265
e1228dd2a29d47e49fe32cb20b6269c0,A_nc1-resnet2-nc3-2encode-flat1-skip0,19,"8","16","3","2","2","1","2","3","0","128","0","2",19,0.10293461740771427,0.8628805297336498,0.0,0.8471764182725693,0.12122543551483933,0.8321906887755102,0.0,0.8045002896321019,0.12320324688636024,0.842352505387931,0.0,0.8184823149134176
e1228dd2a29d47e49fe32cb20b6269c0,A_nc1-resnet2-nc3-2encode-flat1-skip0,19,"8","16","3","2","2","1","2","3","0","128","0","2",19,0.10293461740771427,0.8628805297336498,0.0,0.8471764182725693,0.12122543551483933,0.8321906887755102,0.0,0.8045002896321019,0.12491645548364212,0.8367120150862069,0.0,0.8130175350688779
